,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140
covariance,4.396347425742574,2.9738730155733837,4.96359747371823,2.801579800484338,4.441014852877416,4.299876154550407,6.342258204745315,3.7039419298921414,1.5754499618611715,5.393877777777777,3.1921783333333225,6.728926315789476,4.474347222222195,20.553986111111147,-26.88966666666679
correlation,0.5361812342972703,0.20107227033053765,0.2712389392612644,0.14522554185041606,0.20053694316754248,0.19354376712221197,0.21851422921863298,0.13823985558413673,0.05507685560115417,0.17051689265066036,0.09827053854087052,0.19092637420023686,0.16430360749835277,0.670776457791948,-0.6662159323280561
error_rate,33.53246709605299,64.29758360030067,71.54279019954537,81.06443024687663,78.59026092639402,81.84139741866002,86.04816375175668,86.07705305950441,94.69282778273973,97.1487980395685,123.28481498216364,116.61073295142333,135.75320347517842,135.46104936662724,181.76669509621823
R2,0.2874903160125441,0.04043005789587681,0.07357056217157586,0.02109045800574642,0.04021506557498243,0.037459189791856924,0.047748468371013285,0.019110257671922988,0.0030334600229103845,0.02907601067923683,0.009657098745112735,0.03645288036524889,0.02699567543697278,0.4499410563279132,0.44384366848774087
MSE,16.28991322772277,38.035419070552145,101.25040784431138,222.5378278079864,365.1972035483319,560.3091789183674,841.3148370934961,1124.2792154237286,1584.765660973913,2096.067426290909,3199.3586973200004,3692.2611988000003,4975.300954777778,5792.653050777778,8334.323821
RMSE,4.036076464553512,6.16728619982502,10.062326164675412,14.917701827291843,19.110133530363726,23.670850827935343,29.005427717816815,33.530273118835886,39.80911530006555,45.782828945914964,56.56287384247728,60.76397945164553,70.53581327792129,76.10948068918732,91.29251788071134
MAE,3.212495049504951,5.066868098159509,8.767101796407186,13.386424808836024,17.808201881950385,22.39757142857143,27.63943495934959,32.1930395480226,38.49420869565218,44.45632727272727,55.55156000000001,59.651599999999995,69.74811111111111,75.82966666666667,90.2195
