,0,10,20,30,40,50,60,70,80
covariance,3.6002392575089712,3.6781260578932535,3.348883104147923,5.504029226270334,6.9570347813010205,6.9774692903225795,-0.17769024390243207,10.15517028985507,-3.248946428571419
correlation,0.4038701109280158,0.36035141384570457,0.26080168648485264,0.27092051529017747,0.31963703000384613,0.298707178219227,-0.006878206515625514,0.36895517018535073,-0.07566665236038422
error_rate,47.55970169211629,72.28635299572923,95.96839972679598,112.00728352264156,88.7534657395349,80.73536593298459,73.55956323417317,61.33531276221638,251.2184284141631
R2,0.16311106650100302,0.12985314146059854,0.06801751967334319,0.07339792560509528,0.10216783094967971,0.089225978319693,4.730972487159317e-05,0.13612791760650111,0.005725442279427239
MSE,11.276891272244356,39.90665838491751,137.33627923911322,294.57969517791406,387.34248402777774,510.877246608,700.8862872926828,774.8871419999999,2217.053814875
RMSE,3.35810828774838,6.317171707727875,11.719056243534,17.163324129605957,19.681018368666233,22.602593802659023,26.474257067813685,27.836794750832933,47.08560092931808
MAE,2.573625498007968,5.479607227022781,10.894556611243072,16.184468711656443,18.629120370370373,21.194880000000005,24.83792682926829,26.63008333333333,44.265125
