,0,10,20,30,40,50,60,70,80,90
covariance,3.532382531641194,3.3865418352237597,3.0995959862538505,5.148519973537488,5.949106650908417,4.979612705366923,3.5210535714285673,12.816015810276673,-16.161666666666672,7.633333333333297
correlation,0.4031405447307329,0.33980165397978446,0.24757544297433207,0.2731417255689506,0.27685539551073957,0.2574351505225849,0.14756830717526026,0.4373989540113583,-0.3770904052892275,0.35074712240274414
error_rate,46.19532750838784,73.23592155267012,104.74590532957927,118.47103346522697,97.65735811418365,87.49133425901297,73.34268045023066,88.79952247853497,184.3909995337472,99.16836554014606
R2,0.16252229880579283,0.11546516404739743,0.061293599963936816,0.07460640224678396,0.07664891002340804,0.06627285672458601,0.021776405282571944,0.19131784497023036,0.14219717376119376,0.12302354387380565
MSE,11.274986714848884,39.66313022542372,148.19580731609196,314.4252049733178,435.33116674408603,566.3701541084338,709.5831358392858,1129.506238347826,1697.0131831666665,2081.9366666666665
RMSE,3.3578246998390022,6.29786711716147,12.173570031674847,17.73203894010268,20.86459121919445,23.798532604100483,26.63800172383968,33.6081275638472,41.19481985840776,45.62824417689844
MAE,2.5401103810775294,5.442208474576271,11.41432922824302,16.859479118329467,19.937230107526887,22.630650602409638,25.260125,32.53721739130435,37.774,45.1
