,1,11,21,31,41,51,61,71,81,91,101,111
covariance,1.5936154452324662,3.401611009807985,4.339560905170957,4.239794931699222,4.972193155466899,5.199003216000296,5.780601373095902,0.3252048066875637,3.4277581792318634,-4.020500000000004,10.461133333333315,25.872166666666647
correlation,0.17062622017233742,0.21020287158535625,0.2456434256748354,0.20554934095666863,0.2198708521386743,0.2492494927701483,0.2605021724502644,0.014649427171369276,0.15864663683522648,-0.23484817444329603,0.8764038294185879,0.9411133386279757
error_rate,44.53758652795667,64.89487357972776,56.545957609544814,61.82745622131541,68.92526835847728,59.58344712798505,65.62731527055836,76.32811048698642,85.50131923155779,76.85161271185875,127.10963901081497,167.41733635929288
R2,0.029113307010298982,0.04418524722272985,0.06034069257726833,0.04225053156772065,0.048343191620186896,0.062125309646176026,0.06786138185130727,0.00021460571644925234,0.025168755379128247,0.055153665039348806,0.7680836722195652,0.8856943161434951
MSE,23.713157476190478,42.93377827559055,89.434451095791,179.90082518839287,323.37282015789475,410.24383211972787,657.4382041308016,1026.2142640681818,1518.021182,1714.2826605,3569.5189876666664,5128.273736666667
RMSE,4.869615742149526,6.552387219601002,9.45697896242722,13.412711328750532,17.982569898596104,20.254476841422687,25.640557796795328,32.03457919293122,38.96179130892213,41.40389668255876,59.745451606517015,71.61196643485408
MAE,3.7318042328042322,5.252065616797901,7.952828737300435,11.959449107142856,16.549492307692308,19.027678911564628,24.561413502109705,30.851090909090907,38.302368421052634,40.92775,59.720333333333336,71.45933333333333
