,0,10,20,30,40,50,60,70,80,90
covariance,3.132663938163904,3.42958324625566,3.134480920851441,5.5693477543244105,7.303522106278412,6.446569860279435,8.282518853695333,-7.117304615384619,0.3968717948718298,12.190000000000161
correlation,0.39233077474922384,0.3239262280455899,0.23455726933497084,0.31204691714299465,0.3661447557964029,0.29937378104114915,0.3293477546234869,-0.21072522625292986,0.01683711316538564,0.4238980122891154
error_rate,45.69062799029736,70.39123267924363,93.71090884137136,100.65833359021279,76.98454030495603,68.43341532520901,69.33853688346043,76.34730018278246,50.54710971836198,146.65856179237522
R2,0.15392343681532655,0.10492820121584316,0.055017112597877886,0.09737327849844732,0.13406198219720766,0.08962466077487362,0.10846994347553263,0.04440512097934848,0.00028348837974400304,0.17968952482266312
MSE,10.536609655737706,38.162239761143816,136.7317262226473,271.7630118201856,339.1397326651583,445.082950047619,662.5042614230769,847.1741678076922,812.3141953076922,2537.7052336666666
RMSE,3.2460144262984576,6.177559369293331,11.693234207123677,16.48523617726436,18.415746866884284,21.096989122801837,25.739158133534144,29.106256506251235,28.5011262112165,50.375641273006806
MAE,2.56203825136612,5.300470984020185,10.83034506503443,15.596163573085846,17.379262443438915,19.92288095238095,24.475846153846156,27.016346153846158,27.123307692307694,48.298333333333325
