,0,10,20,30,40,50,60,70,80,90,100,110
covariance,3.143120532446014,3.305236023599496,3.4972409777853932,5.356716044514823,5.946678887556393,5.860594032101261,5.901902509652507,9.095245731707315,-2.267150997151005,-5.6750444444444454,-32.00000000000003,3.444999999999993
correlation,0.3931971053964115,0.29502209861242523,0.2539339989280182,0.2983388919462358,0.28085024275210246,0.25438804916946434,0.21972323072184236,0.2527912923496629,-0.08689360437853945,-0.33973265554669024,-0.43880585034657943,1.0
error_rate,45.38154323948561,70.4316967037114,93.435726702569,102.22163779083064,79.3799903959186,70.24070389791822,68.69457766636721,86.18445225441384,101.99830627225374,95.63275382735723,92.43015852390852,74.74045177045177
R2,0.15460396369211626,0.08703803866967999,0.06448247581157453,0.08900609444770743,0.07887685885391488,0.06471327956024597,0.048278298118844,0.06390343748781271,0.007550498481894128,0.11541827724480623,0.19255057429838476,0.9999999999999996
MSE,10.762153360866622,38.401167805647844,136.10266362246117,272.1352164014599,355.41869795991096,464.0459322484277,666.3220434642857,1033.4835543902439,1514.5347535925923,1866.0815456999997,2373.9933333333333,2288.5657284999998
RMSE,3.2805721087741118,6.196867580128516,11.666304625821374,16.49652134243641,18.85255149734144,21.541725377704257,25.813214512421457,32.14783903142237,38.91702395600918,43.19816599926436,48.723642447310255,47.8389561811292
MAE,2.593788761002031,5.277921096345515,10.790866587017126,15.555950028074117,17.649904231625836,20.125135220125784,24.34098214285714,30.38214634146341,37.38766666666666,41.6723,45.86666666666667,47.8335
