EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR
10.000,2019-10-11 18:00:00,27.350,25.203,64.400,18
15.000,2019-10-11 19:00:00,34.053,24.222,70.895,19
18.000,2019-10-11 20:00:00,35.579,23.886,73.947,20
19.000,2019-10-11 21:00:00,32.600,23.866,72.650,21
16.000,2019-10-11 22:00:00,30.700,23.924,71.850,22
17.000,2019-10-11 23:00:00,30.000,23.824,72.222,23
15.000,2019-10-12 00:00:00,30.750,23.692,73.650,0
12.000,2019-10-12 01:00:00,32.150,22.899,77.650,1
20.000,2019-10-12 02:00:00,34.550,22.804,80.400,2
17.000,2019-10-12 03:00:00,24.111,22.782,75.167,3
13.000,2019-10-12 04:00:00,19.050,22.885,72.450,4
12.000,2019-10-12 05:00:00,19.450,23.123,71.050,5
12.000,2019-10-12 06:00:00,20.650,22.536,72.400,6
16.000,2019-10-12 07:00:00,19.895,26.713,63.474,7
19.000,2019-10-12 08:00:00,17.842,29.013,60.105,8
12.000,2019-10-12 09:00:00,25.500,28.582,61.550,9
14.000,2019-10-12 10:00:00,35.900,27.969,62.600,10
17.000,2019-10-12 11:00:00,40.722,27.974,62.389,11
24.000,2019-10-12 12:00:00,43.950,28.827,60.700,12
32.000,2019-10-12 14:00:00,44.000,28.822,59.632,14
31.000,2019-10-12 15:00:00,45.700,27.559,64.300,15
31.000,2019-10-12 16:00:00,45.556,26.511,67.389,16
32.000,2019-10-12 17:00:00,47.150,25.648,71.350,17
35.000,2019-10-12 18:00:00,45.895,24.820,77.000,18
28.000,2019-10-12 19:00:00,42.105,24.551,77.421,19
21.000,2019-10-12 20:00:00,41.500,24.617,78.350,20
29.000,2019-10-12 21:00:00,42.056,24.650,79.667,21
22.000,2019-10-12 22:00:00,41.050,24.603,79.950,22
23.000,2019-10-12 23:00:00,41.450,24.535,78.300,23
27.000,2019-10-13 00:00:00,40.444,24.623,76.500,0
25.000,2019-10-13 01:00:00,36.950,24.235,78.350,1
23.000,2019-10-13 02:00:00,36.100,24.035,79.650,2
15.000,2019-10-13 03:00:00,35.333,23.969,79.778,3
14.000,2019-10-13 04:00:00,35.600,23.697,79.800,4
21.000,2019-10-13 05:00:00,36.750,23.604,79.550,5
19.000,2019-10-13 06:00:00,35.167,23.705,77.333,6
17.000,2019-10-13 07:00:00,33.650,24.410,74.550,7
22.000,2019-10-13 08:00:00,29.650,26.205,65.600,8
20.000,2019-10-13 09:00:00,30.222,26.157,64.444,9
19.000,2019-10-13 10:00:00,33.526,26.504,64.526,10
19.000,2019-10-13 11:00:00,34.158,27.450,63.316,11
21.000,2019-10-13 12:00:00,34.263,27.097,63.474,12
22.000,2019-10-13 13:00:00,34.947,27.455,62.316,13
18.000,2019-10-13 14:00:00,35.400,27.631,62.900,14
21.000,2019-10-13 15:00:00,32.250,27.452,61.100,15
21.000,2019-10-13 16:00:00,31.789,25.689,66.842,16
20.000,2019-10-13 17:00:00,29.158,24.425,71.842,17
16.000,2019-10-13 18:00:00,27.211,24.235,74.158,18
17.000,2019-10-13 19:00:00,25.474,24.103,74.632,19
17.000,2019-10-13 20:00:00,24.600,23.860,75.950,20
19.000,2019-10-13 21:00:00,21.263,23.747,75.421,21
15.000,2019-10-13 22:00:00,19.050,23.854,74.050,22
18.000,2019-10-13 23:00:00,15.600,23.928,72.950,23
12.000,2019-10-14 00:00:00,12.789,23.287,75.211,0
16.000,2019-10-14 01:00:00,12.400,23.316,75.350,1
15.000,2019-10-14 02:00:00,12.368,22.932,75.632,2
8.000,2019-10-14 03:00:00,10.800,23.123,73.600,3
11.000,2019-10-14 04:00:00,10.900,22.892,74.500,4
12.000,2019-10-14 05:00:00,10.895,22.985,74.211,5
13.000,2019-10-14 06:00:00,12.400,23.029,74.150,6
10.000,2019-10-14 07:00:00,12.263,24.196,69.632,7
11.000,2019-10-14 08:00:00,11.400,25.397,65.050,8
11.000,2019-10-14 09:00:00,10.150,24.267,67.000,9
10.000,2019-10-14 10:00:00,10.947,26.364,58.263,10
13.000,2019-10-14 12:00:00,7.944,26.337,55.444,12
11.000,2019-10-14 14:00:00,8.500,25.311,58.550,14
11.000,2019-10-14 15:00:00,7.650,25.385,55.900,15
13.000,2019-10-14 17:00:00,8.526,23.603,62.947,17
10.000,2019-10-14 18:00:00,9.867,23.315,63.800,18
11.000,2019-10-14 19:00:00,12.263,22.715,68.421,19
8.000,2019-10-14 20:00:00,17.000,21.530,79.600,20
12.000,2019-10-14 21:00:00,18.250,21.535,80.650,21
9.000,2019-10-14 22:00:00,15.850,21.867,77.650,22
10.000,2019-10-14 23:00:00,16.444,22.157,75.944,23
10.000,2019-10-15 00:00:00,17.350,21.785,76.650,0
11.000,2019-10-15 01:00:00,20.800,21.805,77.950,1
13.000,2019-10-15 02:00:00,19.700,21.648,77.450,2
12.000,2019-10-15 03:00:00,18.421,21.859,75.368,3
11.000,2019-10-15 04:00:00,17.278,21.936,73.278,4
9.000,2019-10-15 05:00:00,17.700,21.997,73.500,5
10.000,2019-10-15 06:00:00,19.350,22.035,74.400,6
11.000,2019-10-15 07:00:00,24.200,22.849,70.800,7
14.000,2019-10-15 08:00:00,25.053,24.168,62.421,8
23.000,2019-10-15 09:00:00,19.474,23.911,59.000,9
15.000,2019-10-15 10:00:00,17.500,23.896,60.125,10
11.000,2019-10-15 12:00:00,13.700,23.579,60.600,12
14.000,2019-10-15 13:00:00,16.316,23.353,62.105,13
19.000,2019-10-15 15:00:00,22.600,22.517,65.800,15
21.000,2019-10-15 16:00:00,21.895,22.076,67.000,16
19.000,2019-10-15 18:00:00,18.000,21.647,68.150,18
13.000,2019-10-15 19:00:00,16.900,21.823,67.000,19
11.000,2019-10-15 20:00:00,16.263,21.577,66.842,20
12.000,2019-10-15 21:00:00,14.167,21.851,64.889,21
15.000,2019-10-15 22:00:00,13.850,21.822,67.650,22
12.000,2019-10-15 23:00:00,15.850,21.479,70.650,23
12.000,2019-10-16 00:00:00,15.200,21.554,70.150,0
17.000,2019-10-16 01:00:00,14.100,21.492,71.000,1
12.000,2019-10-16 02:00:00,14.056,21.337,71.667,2
8.000,2019-10-16 03:00:00,13.600,21.398,71.300,3
11.000,2019-10-16 04:00:00,13.684,21.615,70.789,4
11.000,2019-10-16 05:00:00,13.158,21.477,71.105,5
11.000,2019-10-16 06:00:00,12.600,21.486,70.950,6
10.000,2019-10-16 07:00:00,12.526,22.010,69.211,7
11.000,2019-10-16 08:00:00,15.263,22.214,70.053,8
13.000,2019-10-16 09:00:00,16.579,21.413,74.947,9
18.000,2019-10-16 10:00:00,19.000,21.416,77.750,10
10.000,2019-10-16 11:00:00,23.737,23.300,74.000,11
13.000,2019-10-16 13:00:00,28.632,22.339,80.526,13
16.000,2019-10-16 14:00:00,27.737,23.025,78.526,14
16.000,2019-10-16 15:00:00,27.300,23.241,78.450,15
19.000,2019-10-16 16:00:00,25.579,22.840,80.579,16
17.000,2019-10-16 17:00:00,27.895,22.156,83.947,17
14.000,2019-10-16 18:00:00,29.529,22.696,83.176,18
17.000,2019-10-16 19:00:00,26.737,22.576,83.368,19
13.000,2019-10-16 20:00:00,18.400,22.072,83.450,20
9.000,2019-10-16 21:00:00,20.368,21.794,85.579,21
6.000,2019-10-16 22:00:00,20.250,22.179,84.600,22
11.000,2019-10-16 23:00:00,24.950,22.198,83.500,23
15.000,2019-10-17 00:00:00,23.500,22.318,82.167,0
18.000,2019-10-17 01:00:00,17.800,22.304,82.450,1
12.000,2019-10-17 02:00:00,11.700,22.036,81.900,2
10.000,2019-10-17 03:00:00,10.600,22.110,79.750,3
8.000,2019-10-17 04:00:00,11.158,21.852,79.263,4
8.000,2019-10-17 05:00:00,9.895,21.918,76.947,5
9.000,2019-10-17 06:00:00,10.200,21.967,75.550,6
10.000,2019-10-17 07:00:00,11.750,22.210,73.650,7
11.000,2019-10-17 08:00:00,11.842,22.727,70.632,8
14.000,2019-10-17 09:00:00,12.789,23.569,69.684,9
12.000,2019-10-17 10:00:00,13.050,25.454,63.500,10
12.000,2019-10-17 11:00:00,11.412,24.982,60.471,11
11.000,2019-10-17 12:00:00,11.611,25.761,56.556,12
9.000,2019-10-17 13:00:00,15.882,24.976,57.941,13
16.000,2019-10-17 14:00:00,16.053,24.313,59.842,14
13.000,2019-10-17 15:00:00,16.000,24.497,60.500,15
16.000,2019-10-17 16:00:00,19.333,23.623,63.722,16
18.000,2019-10-17 17:00:00,20.211,22.806,67.211,17
12.000,2019-10-17 18:00:00,21.200,22.254,68.500,18
11.000,2019-10-17 19:00:00,19.789,22.069,66.947,19
16.000,2019-10-17 20:00:00,14.750,21.741,65.300,20
14.000,2019-10-17 21:00:00,16.350,22.153,65.300,21
13.000,2019-10-17 22:00:00,18.000,22.313,66.211,22
10.000,2019-10-17 23:00:00,20.053,22.174,67.789,23
12.000,2019-10-18 00:00:00,21.400,21.967,69.300,0
12.000,2019-10-18 01:00:00,21.500,21.716,70.650,1
15.000,2019-10-18 02:00:00,26.526,21.446,71.474,2
14.000,2019-10-18 03:00:00,28.316,21.405,71.737,3
13.000,2019-10-18 04:00:00,36.950,20.504,74.700,4
19.000,2019-10-18 05:00:00,36.150,20.854,74.150,5
23.000,2019-10-18 06:00:00,27.889,21.268,72.444,6
14.000,2019-10-18 07:00:00,24.500,22.747,67.800,7
15.000,2019-10-18 08:00:00,24.800,24.416,63.400,8
15.000,2019-10-18 09:00:00,28.056,23.678,66.778,9
15.000,2019-10-18 10:00:00,27.579,24.353,65.158,10
16.000,2019-10-18 11:00:00,26.800,25.404,60.600,11
18.000,2019-10-18 12:00:00,28.700,25.784,59.650,12
16.000,2019-10-18 13:00:00,29.833,26.129,57.056,13
18.000,2019-10-18 14:00:00,29.500,25.530,56.800,14
21.000,2019-10-18 15:00:00,33.947,25.405,56.368,15
19.000,2019-10-18 16:00:00,38.400,24.824,60.000,16
25.000,2019-10-18 17:00:00,44.364,22.668,64.909,17
29.000,2019-10-18 18:00:00,43.579,22.294,66.421,18
25.000,2019-10-18 19:00:00,40.895,22.103,67.632,19
24.000,2019-10-18 20:00:00,42.053,22.136,69.158,20
25.000,2019-10-18 21:00:00,42.400,22.186,70.200,21
22.000,2019-10-18 22:00:00,39.368,21.688,71.947,22
21.000,2019-10-18 23:00:00,38.632,22.228,72.105,23
24.000,2019-10-19 00:00:00,39.250,21.416,77.100,0
19.000,2019-10-19 01:00:00,38.368,20.984,82.000,1
19.000,2019-10-19 02:00:00,38.632,21.668,82.526,2
17.000,2019-10-19 03:00:00,35.600,22.079,83.250,3
14.000,2019-10-19 04:00:00,34.421,21.978,83.263,4
13.000,2019-10-19 05:00:00,33.263,21.899,82.632,5
14.000,2019-10-19 06:00:00,33.250,22.392,81.000,6
17.000,2019-10-19 07:00:00,31.800,22.722,78.050,7
18.000,2019-10-19 08:00:00,30.526,23.485,75.684,8
17.000,2019-10-19 09:00:00,30.105,24.109,73.263,9
18.000,2019-10-19 10:00:00,30.200,23.991,73.150,10
19.000,2019-10-19 11:00:00,29.947,24.287,71.947,11
18.000,2019-10-19 12:00:00,28.650,23.997,71.750,12
16.000,2019-10-19 13:00:00,27.474,23.550,73.368,13
14.000,2019-10-19 14:00:00,31.500,22.448,78.500,14
12.000,2019-10-19 15:00:00,32.421,22.655,78.368,15
19.000,2019-10-19 16:00:00,32.294,22.122,80.059,16
16.000,2019-10-19 17:00:00,34.588,21.909,82.235,17
21.000,2019-10-19 18:00:00,34.650,21.484,82.300,18
17.000,2019-10-19 19:00:00,32.850,21.841,78.950,19
19.000,2019-10-19 20:00:00,30.556,21.498,78.889,20
17.000,2019-10-19 21:00:00,31.900,21.773,76.900,21
15.000,2019-10-19 22:00:00,30.100,21.573,76.050,22
16.000,2019-10-19 23:00:00,25.250,21.735,72.450,23
15.000,2019-10-20 00:00:00,21.444,21.630,71.000,0
14.000,2019-10-20 01:00:00,19.250,21.629,70.200,1
12.000,2019-10-20 02:00:00,17.500,21.292,69.650,2
11.000,2019-10-20 03:00:00,18.750,21.254,70.600,3
14.000,2019-10-20 04:00:00,21.053,21.846,70.579,4
11.000,2019-10-20 05:00:00,22.263,21.524,72.474,5
11.000,2019-10-20 06:00:00,22.800,21.223,73.100,6
12.000,2019-10-20 07:00:00,19.474,23.129,65.421,7
13.000,2019-10-20 08:00:00,18.350,23.216,62.200,8
13.000,2019-10-20 09:00:00,16.050,23.235,59.650,9
14.000,2019-10-20 10:00:00,16.579,24.313,58.421,10
13.000,2019-10-20 11:00:00,16.895,25.088,57.053,11
9.000,2019-10-20 12:00:00,18.400,24.886,57.950,12
10.000,2019-10-20 13:00:00,17.750,24.454,58.750,13
13.000,2019-10-20 14:00:00,19.579,24.393,60.789,14
13.000,2019-10-20 15:00:00,16.450,25.060,61.200,15
12.000,2019-10-20 16:00:00,18.158,23.655,65.158,16
12.000,2019-10-20 17:00:00,20.000,23.084,68.842,17
13.000,2019-10-20 18:00:00,22.700,22.730,71.300,18
13.000,2019-10-20 19:00:00,24.278,22.517,72.778,19
15.000,2019-10-20 20:00:00,23.600,22.385,74.500,20
15.000,2019-10-20 21:00:00,22.950,22.323,75.550,21
12.000,2019-10-20 22:00:00,21.850,22.011,76.250,22
8.000,2019-10-20 23:00:00,23.333,22.157,76.000,23
10.000,2019-10-21 00:00:00,21.500,21.967,74.850,0
16.000,2019-10-21 01:00:00,21.368,21.747,75.053,1
12.000,2019-10-21 03:00:00,20.700,22.035,72.800,3
13.000,2019-10-21 04:00:00,19.474,22.722,70.368,4
13.000,2019-10-21 05:00:00,21.300,21.966,72.400,5
14.000,2019-10-21 06:00:00,24.000,22.109,71.368,6
16.000,2019-10-21 07:00:00,22.250,22.466,67.700,7
12.000,2019-10-21 08:00:00,22.632,23.437,64.368,8
15.000,2019-10-21 09:00:00,23.286,26.087,59.571,9
12.000,2019-10-21 10:00:00,21.500,24.622,59.875,10
12.000,2019-10-21 11:00:00,42.250,24.529,60.650,11
39.000,2019-10-21 12:00:00,23.526,23.313,63.632,12
11.000,2019-10-21 13:00:00,23.579,23.734,62.632,13
16.000,2019-10-21 14:00:00,23.700,23.653,62.200,14
15.000,2019-10-21 15:00:00,20.778,22.407,64.000,15
11.000,2019-10-21 16:00:00,20.474,22.491,63.842,16
16.000,2019-10-21 17:00:00,21.526,22.129,63.789,17
11.000,2019-10-21 18:00:00,23.850,21.880,66.150,18
14.000,2019-10-21 19:00:00,25.667,21.650,69.833,19
19.000,2019-10-21 20:00:00,26.526,21.584,71.263,20
18.000,2019-10-21 21:00:00,25.850,21.328,72.500,21
11.000,2019-10-21 22:00:00,26.500,20.928,74.300,22
11.000,2019-10-21 23:00:00,24.700,20.772,73.700,23
11.000,2019-10-22 00:00:00,22.647,20.776,73.176,0
11.000,2019-10-22 01:00:00,22.400,20.647,73.450,1
16.000,2019-10-22 02:00:00,22.450,20.592,73.850,2
11.000,2019-10-22 03:00:00,21.737,20.905,72.632,3
13.000,2019-10-22 04:00:00,22.842,20.681,73.263,4
12.000,2019-10-22 05:00:00,23.500,20.178,74.800,5
12.000,2019-10-22 06:00:00,24.750,20.441,74.150,6
13.000,2019-10-22 07:00:00,22.789,22.741,68.000,7
12.000,2019-10-22 08:00:00,24.850,24.973,60.750,8
15.000,2019-10-22 09:00:00,21.053,25.333,57.263,9
11.000,2019-10-22 11:00:00,25.474,26.894,54.474,11
16.000,2019-10-22 12:00:00,24.850,26.576,55.100,12
12.000,2019-10-22 13:00:00,23.158,26.771,53.684,13
14.000,2019-10-22 14:00:00,21.050,26.017,53.300,14
14.000,2019-10-22 15:00:00,19.737,25.458,52.947,15
15.000,2019-10-22 16:00:00,20.600,23.873,59.550,16
6.000,2019-10-22 17:00:00,22.400,23.416,64.100,17
17.000,2019-10-22 18:00:00,21.368,23.117,65.474,18
16.000,2019-10-22 19:00:00,22.000,22.971,66.211,19
11.000,2019-10-22 20:00:00,21.700,22.879,67.000,20
8.000,2019-10-22 21:00:00,20.900,22.678,67.750,21
13.000,2019-10-22 22:00:00,20.200,22.779,67.750,22
11.000,2019-10-22 23:00:00,19.789,22.754,69.000,23
11.000,2019-10-23 00:00:00,19.789,22.662,69.000,0
12.000,2019-10-23 01:00:00,21.850,22.428,70.350,1
8.000,2019-10-23 02:00:00,23.750,22.329,72.200,2
11.000,2019-10-23 03:00:00,24.650,22.230,73.750,3
13.000,2019-10-23 04:00:00,24.842,22.004,74.632,4
16.000,2019-10-23 05:00:00,24.211,21.655,75.211,5
12.000,2019-10-23 06:00:00,23.550,22.004,74.400,6
11.000,2019-10-23 07:00:00,23.150,24.067,69.550,7
11.000,2019-10-23 08:00:00,24.158,25.438,66.684,8
15.000,2019-10-23 09:00:00,23.684,25.221,65.737,9
13.000,2019-10-23 10:00:00,23.667,25.726,63.889,10
12.000,2019-10-23 12:00:00,25.800,26.647,61.150,12
12.000,2019-10-23 13:00:00,26.111,25.492,63.944,13
15.000,2019-10-23 14:00:00,24.941,25.026,65.118,14
12.000,2019-10-23 15:00:00,26.722,24.567,65.000,15
17.000,2019-10-23 16:00:00,24.526,23.931,64.947,16
17.000,2019-10-23 17:00:00,25.000,23.518,65.421,17
14.000,2019-10-23 18:00:00,26.667,23.387,66.333,18
17.000,2019-10-23 19:00:00,29.789,23.446,67.368,19
21.000,2019-10-23 20:00:00,29.000,23.202,68.316,20
11.000,2019-10-23 21:00:00,28.316,22.972,69.789,21
15.000,2019-10-23 22:00:00,28.400,23.048,70.100,22
14.000,2019-10-23 23:00:00,28.500,22.911,70.350,23
20.000,2019-10-24 01:00:00,29.211,22.070,77.158,1
13.000,2019-10-24 02:00:00,28.300,22.210,75.700,2
13.000,2019-10-24 03:00:00,29.053,22.116,75.842,3
12.000,2019-10-24 04:00:00,27.850,22.266,74.400,4
8.000,2019-10-24 05:00:00,27.842,21.905,74.895,5
12.000,2019-10-24 06:00:00,28.750,21.973,74.900,6
16.000,2019-10-24 07:00:00,31.421,23.471,69.684,7
16.000,2019-10-24 08:00:00,35.158,25.406,62.684,8
23.000,2019-10-24 09:00:00,36.000,25.579,60.300,9
22.000,2019-10-24 10:00:00,35.700,26.940,53.750,10
20.000,2019-10-24 11:00:00,36.316,27.035,53.579,11
24.000,2019-10-24 12:00:00,31.579,27.508,53.526,12
15.000,2019-10-24 13:00:00,24.789,27.469,53.789,13
14.000,2019-10-24 14:00:00,21.100,26.280,56.500,14
17.000,2019-10-24 15:00:00,23.842,25.504,60.316,15
15.000,2019-10-24 16:00:00,23.737,24.379,64.895,16
14.000,2019-10-24 17:00:00,25.833,23.081,71.278,17
19.000,2019-10-24 18:00:00,27.500,22.636,75.389,18
13.000,2019-10-24 19:00:00,26.895,22.571,75.316,19
17.000,2019-10-24 20:00:00,27.824,22.549,76.294,20
16.000,2019-10-24 21:00:00,24.579,22.378,75.263,21
14.000,2019-10-24 22:00:00,21.600,22.186,74.400,22
12.000,2019-10-24 23:00:00,20.111,22.025,73.667,23
13.000,2019-10-25 00:00:00,21.700,21.992,74.700,0
21.000,2019-10-25 01:00:00,22.333,22.018,74.611,1
13.000,2019-10-25 02:00:00,21.300,21.724,74.800,2
9.000,2019-10-25 03:00:00,20.850,21.611,74.250,3
12.000,2019-10-25 04:00:00,20.941,21.409,73.824,4
13.000,2019-10-25 05:00:00,22.950,21.631,72.100,5
14.000,2019-10-25 06:00:00,25.650,21.873,70.800,6
15.000,2019-10-25 07:00:00,23.050,23.754,65.500,7
16.000,2019-10-25 08:00:00,17.353,25.696,58.647,8
11.000,2019-10-25 09:00:00,13.900,25.235,57.750,9
11.000,2019-10-25 10:00:00,13.053,26.155,54.316,10
11.000,2019-10-25 11:00:00,11.526,26.077,51.842,11
10.000,2019-10-25 12:00:00,12.789,26.174,52.947,12
9.000,2019-10-25 13:00:00,16.500,26.340,53.750,13
12.000,2019-10-25 15:00:00,21.000,24.569,60.000,15
12.000,2019-10-25 16:00:00,25.600,23.998,63.550,16
18.000,2019-10-25 17:00:00,28.647,22.719,70.118,17
13.000,2019-10-25 18:00:00,29.250,22.424,73.750,18
17.000,2019-10-25 19:00:00,30.471,22.505,73.294,19
16.000,2019-10-25 20:00:00,30.600,22.385,73.950,20
18.000,2019-10-25 21:00:00,29.667,22.289,74.778,21
17.000,2019-10-25 22:00:00,28.389,22.268,73.722,22
16.000,2019-10-25 23:00:00,27.550,22.704,71.750,23
15.000,2019-10-26 00:00:00,27.800,22.910,71.300,0
11.000,2019-10-26 01:00:00,27.368,22.623,71.579,1
17.000,2019-10-26 02:00:00,27.684,22.419,73.105,2
11.000,2019-10-26 03:00:00,26.650,22.047,75.050,3
11.000,2019-10-26 04:00:00,26.200,21.773,77.500,4
11.000,2019-10-26 05:00:00,26.421,21.926,76.263,5
16.000,2019-10-26 06:00:00,28.263,21.762,76.421,6
18.000,2019-10-26 07:00:00,28.850,22.080,74.600,7
15.000,2019-10-26 08:00:00,29.900,22.647,72.450,8
17.000,2019-10-26 09:00:00,28.389,23.746,68.444,9
18.000,2019-10-26 10:00:00,25.500,25.404,61.500,10
16.000,2019-10-26 11:00:00,23.333,26.162,57.556,11
14.000,2019-10-26 12:00:00,25.500,26.323,57.500,12
16.000,2019-10-26 13:00:00,26.750,25.273,60.550,13
17.000,2019-10-26 14:00:00,26.700,24.311,61.400,14
18.000,2019-10-26 15:00:00,24.611,24.032,59.444,15
18.000,2019-10-26 16:00:00,27.050,23.660,61.900,16
13.000,2019-10-26 17:00:00,30.700,23.385,65.650,17
20.000,2019-10-26 18:00:00,27.800,22.854,68.050,18
15.000,2019-10-26 19:00:00,26.444,22.902,67.167,19
17.000,2019-10-26 20:00:00,25.800,22.955,66.400,20
16.000,2019-10-26 21:00:00,24.950,22.604,67.900,21
15.000,2019-10-26 22:00:00,25.500,22.498,68.700,22
13.000,2019-10-26 23:00:00,26.556,22.408,70.722,23
18.000,2019-10-27 00:00:00,26.600,22.022,72.550,0
17.000,2019-10-27 01:00:00,25.300,21.992,72.550,1
17.000,2019-10-27 02:00:00,24.550,22.160,71.950,2
12.000,2019-10-27 03:00:00,24.444,22.352,72.333,3
12.000,2019-10-27 04:00:00,23.900,22.659,71.900,4
15.000,2019-10-27 05:00:00,24.200,22.403,72.700,5
13.000,2019-10-27 06:00:00,24.900,22.215,75.150,6
13.000,2019-10-27 07:00:00,23.789,23.214,73.105,7
16.000,2019-10-27 08:00:00,21.368,25.240,66.947,8
16.000,2019-10-27 09:00:00,19.800,27.184,61.600,9
14.000,2019-10-27 10:00:00,21.550,26.360,65.300,10
15.000,2019-10-27 11:00:00,22.000,26.471,66.150,11
13.000,2019-10-27 12:00:00,20.667,26.386,67.611,12
13.000,2019-10-27 13:00:00,16.850,26.154,68.900,13
10.000,2019-10-27 14:00:00,15.368,25.518,70.421,14
11.000,2019-10-27 15:00:00,16.250,24.273,73.750,15
13.000,2019-10-27 16:00:00,8.950,23.136,78.750,16
7.000,2019-10-27 17:00:00,18.632,22.556,81.526,17
10.000,2019-10-27 18:00:00,18.211,22.262,83.789,18
11.000,2019-10-27 19:00:00,14.950,21.879,86.200,19
7.000,2019-10-27 20:00:00,15.200,21.916,85.950,20
10.000,2019-10-27 21:00:00,14.200,22.074,85.400,21
8.000,2019-10-27 22:00:00,14.211,21.841,86.526,22
8.000,2019-10-27 23:00:00,16.474,21.872,87.842,23
9.000,2019-10-28 00:00:00,18.250,22.117,86.200,0
9.000,2019-10-28 01:00:00,17.150,22.035,87.700,1
6.000,2019-10-28 03:00:00,13.789,22.543,87.263,3
7.000,2019-10-28 04:00:00,13.158,22.411,86.579,4
5.000,2019-10-28 05:00:00,13.842,21.431,87.895,5
8.000,2019-10-28 06:00:00,31.667,21.907,85.389,6
17.000,2019-10-28 07:00:00,39.684,23.564,80.053,7
21.000,2019-10-28 08:00:00,36.158,24.380,76.684,8
18.000,2019-10-28 09:00:00,31.700,25.592,72.900,9
18.000,2019-10-28 10:00:00,32.600,27.000,68.650,10
20.000,2019-10-28 11:00:00,31.000,25.984,73.474,11
17.000,2019-10-28 12:00:00,21.421,26.320,72.895,12
9.000,2019-10-28 13:00:00,10.500,25.542,74.750,13
7.000,2019-10-28 14:00:00,8.000,24.874,76.000,14
9.000,2019-10-29 14:00:00,16.875,22.005,80.438,14
8.000,2019-10-29 15:00:00,20.450,21.867,82.050,15
8.000,2019-10-29 16:00:00,25.737,22.096,81.368,16
11.000,2019-10-29 17:00:00,29.053,22.103,82.579,17
14.000,2019-10-29 18:00:00,26.450,21.435,84.850,18
11.000,2019-10-29 19:00:00,20.800,21.541,86.500,19
10.000,2019-10-29 20:00:00,16.789,21.056,89.789,20
10.000,2019-10-29 21:00:00,15.211,20.688,93.053,21
8.000,2019-10-29 22:00:00,34.950,21.048,92.000,22
12.000,2019-10-29 23:00:00,41.632,20.674,92.895,23
19.000,2019-10-30 00:00:00,31.650,20.910,90.850,0
7.000,2019-10-30 01:00:00,34.053,21.327,87.737,1
14.000,2019-10-30 02:00:00,41.750,21.266,86.750,2
76.000,2019-10-30 09:00:00,38.700,22.079,76.600,9
75.000,2019-10-30 10:00:00,39.526,22.023,77.737,10
68.000,2019-10-30 11:00:00,41.684,22.287,79.474,11
55.000,2019-10-30 12:00:00,45.050,22.292,81.600,12
40.000,2019-10-30 13:00:00,47.389,22.253,83.000,13
37.000,2019-10-30 14:00:00,48.300,22.035,85.400,14
27.000,2019-10-30 16:00:00,47.737,21.721,88.105,16
31.000,2019-10-30 17:00:00,47.300,21.622,87.100,17
28.000,2019-10-30 18:00:00,48.833,21.463,87.889,18
31.000,2019-10-30 19:00:00,50.050,21.503,88.050,19
35.000,2019-10-30 20:00:00,47.737,21.385,87.474,20
30.000,2019-10-30 21:00:00,45.368,21.662,86.895,21
32.000,2019-10-30 22:00:00,45.526,22.103,85.211,22
23.000,2019-10-30 23:00:00,43.684,22.056,87.421,23
26.000,2019-10-31 00:00:00,43.900,21.511,91.950,0
29.000,2019-10-31 01:00:00,43.263,21.221,93.368,1
25.000,2019-10-31 02:00:00,38.632,20.912,94.632,2
24.000,2019-10-31 03:00:00,30.421,20.918,94.789,3
14.000,2019-10-31 04:00:00,23.850,21.136,95.000,4
10.000,2019-10-31 05:00:00,31.368,20.912,95.421,5
17.000,2019-10-31 06:00:00,31.900,20.680,95.300,6
18.000,2019-10-31 07:00:00,33.789,20.774,94.895,7
19.000,2019-10-31 08:00:00,34.368,20.978,94.737,8
16.000,2019-10-31 09:00:00,30.700,20.917,95.550,9
15.000,2019-10-31 10:00:00,27.333,21.567,95.167,10
15.000,2019-10-31 11:00:00,27.895,22.274,94.421,11
12.000,2019-10-31 12:00:00,26.474,22.847,93.842,12
15.000,2019-10-31 13:00:00,24.300,23.254,92.750,13
14.000,2019-10-31 14:00:00,22.263,23.380,91.526,14
13.000,2019-10-31 15:00:00,20.850,23.160,92.550,15
13.000,2019-10-31 16:00:00,23.500,22.973,92.650,16
14.000,2019-10-31 17:00:00,36.722,22.496,93.778,17
21.000,2019-10-31 18:00:00,39.875,22.200,94.500,18
20.000,2019-10-31 21:00:00,30.600,22.572,92.800,21
19.000,2019-10-31 22:00:00,28.950,22.347,93.700,22
16.000,2019-10-31 23:00:00,28.684,22.346,93.842,23
19.000,2019-11-01 00:00:00,29.211,22.392,93.368,0
20.000,2019-11-01 01:00:00,25.050,22.500,93.450,1
15.000,2019-11-01 02:00:00,22.600,22.541,92.750,2
14.000,2019-11-01 03:00:00,21.684,22.622,91.947,3
15.000,2019-11-01 04:00:00,18.474,22.695,88.895,4
13.000,2019-11-01 05:00:00,16.850,22.742,87.900,5
11.000,2019-11-01 06:00:00,14.600,22.886,87.400,6
10.000,2019-11-01 07:00:00,12.150,23.092,87.050,7
11.000,2019-11-01 08:00:00,9.526,23.353,86.368,8
5.000,2019-11-01 10:00:00,10.300,23.199,81.550,10
