,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140
covariance,4.114739079790333,2.606053478760472,4.592572384211455,3.113627180489217,4.2752971998712574,4.487200561009818,7.024330579485002,1.8803450980392138,1.0993104761904804,0.5411718667371807,1.5433907692307713,6.88908658008661,5.819075757575742,12.01573809523811,-5.308666666666648
correlation,0.496432873845057,0.18195259706695213,0.2530279142486415,0.16408629063540406,0.19912722062890112,0.20904943390248037,0.247485594221653,0.07719832996091731,0.03777308526361195,0.0183151470895838,0.0512148923685243,0.18875634482362338,0.13953150380748158,0.4038580611902599,-0.14950397101712043
error_rate,34.58731253127038,63.41734532079372,74.47335081485579,82.13238987566687,80.21491453090147,81.69333750666459,88.64694633740717,88.69382542944275,90.70095320303842,101.12693126047607,112.37771344732012,120.65562410117727,133.86571222509406,129.33242174822442,179.7349716020368
R2,0.24644559823406204,0.03310674757940872,0.06402312538901783,0.026924310774486444,0.03965164999539103,0.04370166581494762,0.061249119347244786,0.005959582148754668,0.0014268059703320987,0.00033544461291309095,0.0026229652003195315,0.035628957711174615,0.019469040554777255,0.16310133358835577,0.022351437349887978
MSE,15.708009196078434,38.20857834042553,107.69431314934116,226.97393735289117,372.84691892642144,562.0663844090178,877.3627936027397,1171.126990122807,1515.9066439761907,2166.945396354839,2830.2689065384616,3791.440285272726,4937.835292000001,5668.652250571428,8181.1846035
RMSE,3.9633330917396323,6.181308788632512,10.377587058143195,15.065654229169445,19.309244390354102,23.707939269557315,29.620310491329082,34.22173271654734,38.9346458051976,46.550460753410796,53.20027167729937,61.574672433336794,70.26973240307665,75.29045258577895,90.44990106959764
MAE,3.189039215686274,5.098425531914893,9.084584187408494,13.598825680272109,18.02564548494983,22.525468599033818,28.42292465753425,32.98392397660819,37.64891269841271,45.31483870967741,51.89753846153845,60.65581818181818,69.30416666666666,74.92028571428571,89.5555
