EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR
23.000,2019-09-01 08:00:00,26.053,29.739,75.895,8
30.000,2019-09-01 09:00:00,25.200,30.332,73.200,9
27.000,2019-09-01 10:00:00,33.105,30.144,73.737,10
22.000,2019-09-01 11:00:00,34.053,29.166,77.000,11
18.000,2019-09-01 12:00:00,34.650,29.486,76.000,12
22.000,2019-09-01 13:00:00,27.200,28.668,82.400,13
19.000,2019-09-01 14:00:00,19.474,29.212,77.632,14
19.000,2019-09-01 15:00:00,21.895,29.249,77.474,15
17.000,2019-09-01 16:00:00,14.850,29.768,74.900,16
19.000,2019-09-01 17:00:00,14.900,29.268,77.000,17
18.000,2019-09-01 18:00:00,12.895,27.298,77.947,18
19.000,2019-09-01 19:00:00,12.947,25.998,79.789,19
11.000,2019-09-01 20:00:00,17.263,26.215,81.579,20
9.000,2019-09-01 21:00:00,17.474,26.471,80.158,21
5.000,2019-09-01 22:00:00,19.100,26.573,82.100,22
13.000,2019-09-01 23:00:00,22.150,26.335,85.550,23
13.000,2019-09-02 03:00:00,32.600,25.703,86.350,3
9.000,2019-09-02 04:00:00,30.316,25.595,85.789,4
16.000,2019-09-02 05:00:00,30.368,25.662,85.105,5
12.000,2019-09-02 06:00:00,24.200,26.510,82.450,6
16.000,2019-09-02 07:00:00,13.500,28.851,73.550,7
12.000,2019-09-02 08:00:00,14.526,31.049,68.316,8
14.000,2019-09-02 09:00:00,15.526,33.442,60.368,9
13.000,2019-09-02 10:00:00,20.421,32.831,60.947,10
10.000,2019-09-02 14:00:00,19.158,30.172,71.474,14
4.000,2019-09-02 15:00:00,15.368,30.986,67.105,15
11.000,2019-09-02 16:00:00,21.300,30.050,71.950,16
14.000,2019-09-02 17:00:00,22.800,29.412,74.500,17
11.000,2019-09-02 18:00:00,20.600,27.806,82.100,18
13.000,2019-09-02 19:00:00,23.000,27.107,86.211,19
20.000,2019-09-02 20:00:00,24.158,27.076,88.053,20
17.000,2019-09-02 21:00:00,27.050,26.973,89.500,21
21.000,2019-09-02 22:00:00,28.200,26.879,89.700,22
21.000,2019-09-03 00:00:00,23.842,26.504,88.105,0
8.000,2019-09-03 01:00:00,28.500,26.235,90.550,1
12.000,2019-09-03 02:00:00,31.158,26.057,92.316,2
2.000,2019-09-03 04:00:00,44.737,25.993,90.947,4
14.000,2019-09-03 05:00:00,44.579,25.800,92.895,5
23.000,2019-09-03 06:00:00,45.850,26.479,90.200,6
31.000,2019-09-03 07:00:00,30.842,28.764,77.421,7
23.000,2019-09-03 08:00:00,16.450,30.312,69.600,8
21.000,2019-09-03 09:00:00,19.526,30.849,67.211,9
28.000,2019-09-03 10:00:00,23.400,29.723,69.950,10
10.000,2019-09-03 11:00:00,15.100,29.693,70.350,11
5.000,2019-09-03 12:00:00,17.526,29.685,71.632,12
12.000,2019-09-03 13:00:00,19.947,29.492,72.737,13
15.000,2019-09-03 14:00:00,18.350,29.287,73.400,14
14.000,2019-09-03 15:00:00,18.100,28.956,75.100,15
11.000,2019-09-03 16:00:00,25.500,27.154,85.650,16
19.000,2019-09-03 17:00:00,27.895,27.063,85.579,17
13.000,2019-09-03 18:00:00,36.158,25.695,90.263,18
18.000,2019-09-03 19:00:00,43.200,25.203,91.250,19
15.000,2019-09-03 20:00:00,41.222,25.720,89.944,20
18.000,2019-09-03 21:00:00,37.050,26.054,86.300,21
20.000,2019-09-03 22:00:00,38.750,26.167,86.200,22
14.000,2019-09-03 23:00:00,31.737,26.096,88.053,23
12.000,2019-09-04 00:00:00,11.889,26.137,88.444,0
5.000,2019-09-04 01:00:00,15.850,26.310,87.250,1
5.000,2019-09-04 02:00:00,16.050,26.366,86.450,2
2.000,2019-09-04 04:00:00,17.211,25.425,89.211,4
2.000,2019-09-04 05:00:00,9.550,23.453,97.450,5
4.000,2019-09-04 08:00:00,26.632,23.043,100.000,8
4.000,2019-09-04 15:00:00,25.579,24.577,96.789,15
7.000,2019-09-04 17:00:00,7.700,25.372,91.600,17
5.000,2019-09-04 18:00:00,8.250,25.067,93.650,18
2.000,2019-09-04 19:00:00,14.105,25.458,92.368,19
2.000,2019-09-04 20:00:00,23.350,25.011,92.250,20
7.000,2019-09-04 22:00:00,21.211,24.755,91.947,22
11.000,2019-09-04 23:00:00,12.050,24.572,93.250,23
10.000,2019-09-05 00:00:00,9.600,24.486,92.950,0
6.000,2019-09-05 01:00:00,10.368,24.538,93.526,1
4.000,2019-09-05 02:00:00,11.700,24.923,93.250,2
6.000,2019-09-05 07:00:00,29.474,25.208,93.368,7
5.000,2019-09-05 08:00:00,9.050,30.973,74.400,8
4.000,2019-09-05 09:00:00,4.263,30.939,69.211,9
7.000,2019-09-05 11:00:00,8.368,28.655,73.895,11
13.000,2019-09-05 12:00:00,17.750,29.119,74.100,12
20.000,2019-09-05 13:00:00,12.300,28.788,73.400,13
19.000,2019-09-05 14:00:00,7.722,28.926,73.222,14
12.000,2019-09-05 15:00:00,6.684,28.424,76.895,15
10.000,2019-09-05 16:00:00,3.944,27.544,80.333,16
5.000,2019-09-05 18:00:00,10.450,26.466,85.700,18
5.000,2019-09-05 20:00:00,29.150,26.159,87.700,20
6.000,2019-09-05 21:00:00,23.167,26.297,86.833,21
12.000,2019-09-05 22:00:00,24.950,26.448,86.050,22
11.000,2019-09-05 23:00:00,25.900,26.492,86.150,23
12.000,2019-09-06 00:00:00,25.050,26.454,88.050,0
11.000,2019-09-06 01:00:00,23.333,26.226,90.611,1
13.000,2019-09-06 03:00:00,20.450,23.935,100.000,3
12.000,2019-09-06 04:00:00,13.263,23.136,100.000,4
5.000,2019-09-06 05:00:00,11.947,23.991,100.000,5
9.000,2019-09-06 06:00:00,9.684,24.728,99.263,6
10.000,2019-09-06 07:00:00,14.950,26.642,94.150,7
12.000,2019-09-06 08:00:00,12.800,30.230,79.750,8
10.000,2019-09-06 09:00:00,7.737,31.554,68.737,9
18.000,2019-09-06 10:00:00,5.632,31.745,62.895,10
12.000,2019-09-06 11:00:00,5.550,29.807,67.750,11
12.000,2019-09-06 12:00:00,6.000,29.618,71.105,12
2.000,2019-09-06 13:00:00,5.947,29.152,74.105,13
4.000,2019-09-06 14:00:00,7.600,28.686,76.750,14
5.000,2019-09-06 15:00:00,10.650,28.286,79.100,15
10.000,2019-09-06 16:00:00,23.474,27.569,82.579,16
15.000,2019-09-06 17:00:00,26.450,27.341,83.550,17
22.000,2019-09-06 18:00:00,20.778,26.956,84.444,18
16.000,2019-09-06 19:00:00,15.550,25.472,86.600,19
11.000,2019-09-06 20:00:00,7.211,24.070,95.632,20
5.000,2019-09-06 23:00:00,8.737,24.838,93.158,23
6.000,2019-09-07 00:00:00,6.800,24.853,94.050,0
4.000,2019-09-07 01:00:00,6.350,24.999,93.700,1
4.000,2019-09-07 03:00:00,6.150,23.748,98.950,3
2.000,2019-09-07 04:00:00,6.950,23.353,100.000,4
3.000,2019-09-07 08:00:00,22.200,26.642,91.650,8
6.000,2019-09-07 09:00:00,16.600,30.756,72.900,9
13.000,2019-09-07 11:00:00,9.400,30.932,64.400,11
9.000,2019-09-07 12:00:00,10.526,30.409,65.789,12
2.000,2019-09-07 13:00:00,12.250,31.107,65.150,13
5.000,2019-09-07 14:00:00,13.211,31.276,65.947,14
11.000,2019-09-07 16:00:00,9.316,28.941,74.526,16
7.000,2019-09-07 17:00:00,10.700,28.189,77.900,17
8.000,2019-09-07 18:00:00,10.947,27.292,80.053,18
9.000,2019-09-07 19:00:00,12.500,27.279,81.950,19
8.000,2019-09-07 20:00:00,11.850,27.323,83.150,20
3.000,2019-09-07 21:00:00,14.300,27.054,84.500,21
5.000,2019-09-07 22:00:00,15.316,27.082,85.158,22
9.000,2019-09-07 23:00:00,15.211,26.951,86.263,23
17.000,2019-09-08 00:00:00,10.750,26.774,87.100,0
13.000,2019-09-08 02:00:00,30.450,26.160,89.800,2
3.000,2019-09-08 03:00:00,32.222,25.748,93.222,3
12.000,2019-09-08 04:00:00,29.550,25.554,92.500,4
11.000,2019-09-08 05:00:00,28.000,25.286,90.800,5
10.000,2019-09-08 06:00:00,27.526,26.031,87.684,6
4.000,2019-09-08 08:00:00,9.737,31.577,66.842,8
11.000,2019-09-08 09:00:00,8.450,29.706,71.750,9
16.000,2019-09-08 10:00:00,10.895,29.966,71.895,10
18.000,2019-09-08 11:00:00,12.550,29.815,72.850,11
17.000,2019-09-08 12:00:00,11.700,30.005,71.650,12
16.000,2019-09-08 13:00:00,8.050,29.954,72.250,13
7.000,2019-09-08 14:00:00,6.526,29.246,75.211,14
5.000,2019-09-08 15:00:00,7.850,29.516,76.000,15
3.000,2019-09-08 17:00:00,5.650,27.585,82.650,17
9.000,2019-09-08 18:00:00,10.350,27.529,82.100,18
7.000,2019-09-08 19:00:00,22.842,27.340,77.000,19
12.000,2019-09-08 20:00:00,19.700,27.254,80.700,20
4.000,2019-09-08 21:00:00,8.000,27.307,83.474,21
7.000,2019-09-08 22:00:00,15.850,27.123,82.550,22
6.000,2019-09-08 23:00:00,16.150,26.966,82.450,23
3.000,2019-09-09 00:00:00,23.263,26.550,82.737,0
13.000,2019-09-09 01:00:00,25.316,26.109,84.211,1
13.000,2019-09-09 02:00:00,25.500,25.943,85.000,2
15.000,2019-09-09 03:00:00,24.150,25.586,86.550,3
8.000,2019-09-09 04:00:00,24.684,25.371,86.842,4
2.000,2019-09-09 05:00:00,27.700,25.304,87.150,5
5.000,2019-09-09 09:00:00,11.000,31.462,65.750,9
11.000,2019-09-09 10:00:00,9.150,29.974,66.550,10
14.000,2019-09-09 11:00:00,9.611,30.276,66.111,11
16.000,2019-09-09 12:00:00,9.300,29.984,67.300,12
16.000,2019-09-09 13:00:00,11.250,29.825,70.000,13
17.000,2019-09-09 14:00:00,13.750,29.696,71.300,14
14.000,2019-09-09 15:00:00,12.700,29.533,72.350,15
11.000,2019-09-09 16:00:00,8.368,28.611,74.895,16
8.000,2019-09-09 17:00:00,11.105,28.467,76.263,17
15.000,2019-09-09 18:00:00,18.950,27.491,80.400,18
10.000,2019-09-09 20:00:00,21.526,27.353,79.737,20
10.000,2019-09-09 21:00:00,20.474,27.338,79.579,21
14.000,2019-09-09 22:00:00,13.789,27.274,80.316,22
2.000,2019-09-10 02:00:00,16.684,26.696,83.263,2
4.000,2019-09-10 03:00:00,28.300,26.296,85.850,3
6.000,2019-09-10 04:00:00,35.895,26.010,88.474,4
12.000,2019-09-10 07:00:00,30.421,24.978,88.737,7
17.000,2019-09-10 14:00:00,28.950,25.172,96.000,14
9.000,2019-09-10 15:00:00,34.895,24.491,95.053,15
10.000,2019-09-10 16:00:00,45.632,22.820,97.632,16
12.000,2019-09-10 17:00:00,46.789,23.873,94.579,17
22.000,2019-09-10 18:00:00,42.950,23.605,91.950,18
23.000,2019-09-10 19:00:00,47.263,23.590,89.579,19
27.000,2019-09-10 20:00:00,51.526,23.733,89.737,20
21.000,2019-09-10 21:00:00,49.700,23.729,91.700,21
32.000,2019-09-10 22:00:00,45.944,23.850,89.389,22
35.000,2019-09-10 23:00:00,40.350,23.841,87.200,23
34.000,2019-09-11 00:00:00,42.650,23.872,88.100,0
27.000,2019-09-11 01:00:00,46.944,23.666,90.778,1
21.000,2019-09-11 02:00:00,46.700,23.559,91.050,2
21.000,2019-09-11 03:00:00,48.833,23.401,91.944,3
22.000,2019-09-11 04:00:00,44.150,23.548,90.700,4
24.000,2019-09-11 05:00:00,41.474,23.611,90.368,5
21.000,2019-09-11 06:00:00,44.474,24.623,88.316,6
23.000,2019-09-11 07:00:00,40.400,27.918,77.700,7
25.000,2019-09-11 08:00:00,36.684,31.549,66.105,8
24.000,2019-09-11 09:00:00,33.316,32.983,60.684,9
23.000,2019-09-11 10:00:00,32.600,31.305,64.450,10
15.000,2019-09-11 11:00:00,34.800,31.573,64.500,11
14.000,2019-09-11 12:00:00,36.211,29.692,70.737,12
23.000,2019-09-11 13:00:00,35.737,30.080,69.421,13
16.000,2019-09-11 14:00:00,32.950,29.822,68.700,14
21.000,2019-09-11 15:00:00,30.579,30.051,68.789,15
22.000,2019-09-11 16:00:00,28.850,29.519,67.950,16
19.000,2019-09-11 17:00:00,29.474,29.504,69.421,17
13.000,2019-09-11 18:00:00,29.500,27.510,77.450,18
7.000,2019-09-11 19:00:00,29.737,27.057,81.000,19
12.000,2019-09-11 20:00:00,29.150,27.286,80.850,20
11.000,2019-09-11 21:00:00,27.895,27.248,81.895,21
11.000,2019-09-11 22:00:00,27.650,26.835,84.500,22
8.000,2019-09-11 23:00:00,30.737,26.425,86.789,23
4.000,2019-09-12 01:00:00,35.684,26.044,88.105,1
4.000,2019-09-12 02:00:00,39.579,25.799,89.789,2
10.000,2019-09-12 03:00:00,38.750,25.692,89.150,3
11.000,2019-09-12 04:00:00,42.842,25.463,89.579,4
12.000,2019-09-12 05:00:00,50.474,25.345,86.053,5
15.000,2019-09-12 06:00:00,50.947,26.003,83.947,6
20.000,2019-09-12 07:00:00,47.947,28.606,74.632,7
32.000,2019-09-12 08:00:00,42.158,31.784,64.053,8
32.000,2019-09-12 09:00:00,39.000,32.579,59.950,9
37.000,2019-09-12 10:00:00,37.158,31.274,64.053,10
27.000,2019-09-12 11:00:00,30.150,29.773,69.500,11
23.000,2019-09-12 12:00:00,28.368,29.840,71.947,12
15.000,2019-09-12 13:00:00,28.400,29.930,72.750,13
16.000,2019-09-12 15:00:00,34.895,31.517,66.737,15
16.000,2019-09-12 16:00:00,41.650,30.648,69.800,16
21.000,2019-09-12 17:00:00,45.263,28.751,79.053,17
28.000,2019-09-12 18:00:00,41.611,27.421,85.000,18
32.000,2019-09-12 19:00:00,35.450,27.199,85.800,19
27.000,2019-09-12 20:00:00,26.550,27.216,86.500,20
9.000,2019-09-12 21:00:00,21.684,26.992,86.632,21
3.000,2019-09-12 22:00:00,29.737,26.997,86.053,22
8.000,2019-09-12 23:00:00,37.400,26.949,84.500,23
8.000,2019-09-13 00:00:00,40.000,26.800,85.421,0
10.000,2019-09-13 01:00:00,37.789,26.695,86.053,1
9.000,2019-09-13 02:00:00,31.900,26.448,87.350,2
10.000,2019-09-13 03:00:00,32.750,26.185,88.550,3
16.000,2019-09-13 04:00:00,34.889,26.207,87.944,4
11.000,2019-09-13 05:00:00,47.000,26.024,86.900,5
17.000,2019-09-13 06:00:00,46.684,26.741,83.526,6
22.000,2019-09-13 07:00:00,44.211,28.816,74.526,7
27.000,2019-09-13 08:00:00,36.800,31.590,64.500,8
32.000,2019-09-13 09:00:00,28.842,31.415,62.737,9
26.000,2019-09-13 10:00:00,30.400,30.126,67.400,10
25.000,2019-09-13 11:00:00,27.263,30.301,67.053,11
19.000,2019-09-13 12:00:00,26.100,29.726,70.250,12
22.000,2019-09-13 13:00:00,20.421,29.289,73.316,13
13.000,2019-09-13 14:00:00,17.450,29.523,72.900,14
11.000,2019-09-13 15:00:00,18.400,29.785,72.650,15
6.000,2019-09-13 16:00:00,17.737,31.749,66.632,16
12.000,2019-09-13 17:00:00,16.300,29.385,73.100,17
9.000,2019-09-13 18:00:00,22.526,27.581,82.684,18
14.000,2019-09-13 19:00:00,28.700,27.784,80.950,19
12.000,2019-09-13 20:00:00,37.158,27.701,83.263,20
21.000,2019-09-13 21:00:00,56.316,27.504,86.421,21
23.000,2019-09-13 22:00:00,53.200,27.653,84.250,22
24.000,2019-09-13 23:00:00,49.211,27.661,83.368,23
27.000,2019-09-14 00:00:00,42.105,27.498,86.526,0
25.000,2019-09-14 01:00:00,37.050,27.198,89.600,1
26.000,2019-09-14 02:00:00,37.421,27.229,89.263,2
21.000,2019-09-14 03:00:00,28.684,27.135,88.632,3
19.000,2019-09-14 04:00:00,29.350,25.604,91.950,4
20.000,2019-09-14 05:00:00,37.850,23.398,100.000,5
19.000,2019-09-14 06:00:00,35.222,24.213,99.889,6
12.000,2019-09-14 07:00:00,36.900,25.835,94.500,7
6.000,2019-09-14 08:00:00,34.750,27.559,84.950,8
8.000,2019-09-14 09:00:00,34.278,30.492,75.222,9
17.000,2019-09-14 10:00:00,35.250,30.526,70.700,10
23.000,2019-09-14 11:00:00,36.250,30.193,70.000,11
28.000,2019-09-14 12:00:00,39.722,30.071,69.667,12
27.000,2019-09-14 13:00:00,46.550,29.550,74.500,13
40.000,2019-09-14 14:00:00,46.579,29.289,74.737,14
38.000,2019-09-14 15:00:00,42.263,29.592,71.737,15
47.000,2019-09-14 16:00:00,38.950,29.341,71.350,16
27.000,2019-09-14 17:00:00,37.158,28.308,75.105,17
25.000,2019-09-14 18:00:00,37.421,27.669,79.105,18
18.000,2019-09-14 19:00:00,36.100,27.410,81.900,19
26.000,2019-09-14 20:00:00,33.211,27.531,79.737,20
25.000,2019-09-14 21:00:00,30.600,27.616,77.800,21
18.000,2019-09-14 22:00:00,26.947,27.748,73.842,22
15.000,2019-09-14 23:00:00,27.650,27.704,77.050,23
13.000,2019-09-15 00:00:00,28.053,27.249,81.579,0
18.000,2019-09-15 01:00:00,27.500,27.192,80.750,1
16.000,2019-09-15 02:00:00,30.895,27.024,81.579,2
19.000,2019-09-15 03:00:00,34.737,26.563,83.842,3
16.000,2019-09-15 07:00:00,33.500,27.011,77.750,7
20.000,2019-09-15 08:00:00,32.750,28.606,72.950,8
20.000,2019-09-15 09:00:00,34.944,29.952,70.944,9
17.000,2019-09-15 10:00:00,35.200,30.720,68.500,10
22.000,2019-09-15 11:00:00,34.650,30.286,70.850,11
21.000,2019-09-15 12:00:00,35.211,29.929,71.263,12
20.000,2019-09-15 13:00:00,32.474,29.342,72.789,13
22.000,2019-09-15 14:00:00,26.350,29.550,72.200,14
32.000,2019-09-15 15:00:00,26.650,28.930,75.750,15
24.000,2019-09-15 16:00:00,34.053,26.004,91.053,16
16.000,2019-09-15 17:00:00,32.158,27.431,79.421,17
19.000,2019-09-15 19:00:00,24.421,25.445,87.053,19
16.000,2019-09-15 20:00:00,21.200,25.378,86.900,20
14.000,2019-09-15 21:00:00,32.842,25.537,86.737,21
10.000,2019-09-15 22:00:00,29.632,25.399,86.211,22
11.000,2019-09-15 23:00:00,28.600,25.410,86.300,23
14.000,2019-09-16 00:00:00,24.632,25.583,86.947,0
9.000,2019-09-16 01:00:00,24.600,25.760,87.750,1
9.000,2019-09-16 02:00:00,23.000,25.708,87.211,2
2.000,2019-09-16 03:00:00,20.789,25.872,84.947,3
8.000,2019-09-16 04:00:00,19.950,26.006,84.050,4
13.000,2019-09-16 05:00:00,20.700,25.980,86.450,5
12.000,2019-09-16 06:00:00,21.000,26.129,86.200,6
14.000,2019-09-16 07:00:00,19.105,27.176,81.474,7
9.000,2019-09-16 08:00:00,17.211,28.966,73.105,8
21.000,2019-09-16 09:00:00,16.400,30.316,65.500,9
16.000,2019-09-16 10:00:00,20.250,30.325,65.200,10
19.000,2019-09-16 11:00:00,22.150,30.257,67.600,11
10.000,2019-09-16 12:00:00,23.368,29.568,69.053,12
9.000,2019-09-16 13:00:00,24.684,28.967,72.158,13
15.000,2019-09-16 14:00:00,26.000,28.544,74.300,14
17.000,2019-09-16 15:00:00,28.158,28.237,75.737,15
22.000,2019-09-16 16:00:00,29.000,27.677,75.900,16
22.000,2019-09-16 18:00:00,34.650,27.297,80.250,18
21.000,2019-09-16 19:00:00,35.650,27.478,78.750,19
24.000,2019-09-16 20:00:00,38.000,27.477,79.167,20
19.000,2019-09-16 21:00:00,38.650,27.273,81.200,21
19.000,2019-09-16 22:00:00,32.600,27.348,79.150,22
19.000,2019-09-16 23:00:00,28.474,26.925,83.895,23
21.000,2019-09-17 00:00:00,24.053,26.621,85.105,0
17.000,2019-09-17 01:00:00,24.350,26.542,85.200,1
11.000,2019-09-17 02:00:00,24.800,26.524,84.850,2
7.000,2019-09-17 03:00:00,23.632,26.544,84.158,3
5.000,2019-09-17 04:00:00,21.000,26.628,82.750,4
7.000,2019-09-17 05:00:00,21.263,26.642,83.316,5
12.000,2019-09-17 06:00:00,25.150,26.973,82.100,6
14.000,2019-09-17 07:00:00,23.000,28.750,75.263,7
20.000,2019-09-17 08:00:00,21.400,30.418,68.400,8
20.000,2019-09-17 09:00:00,17.150,30.562,66.650,9
17.000,2019-09-17 10:00:00,17.667,29.902,68.056,10
16.000,2019-09-17 11:00:00,18.150,29.544,68.850,11
8.000,2019-09-17 12:00:00,18.211,29.532,67.316,12
8.000,2019-09-17 13:00:00,18.947,29.856,65.895,13
10.000,2019-09-17 14:00:00,21.750,29.957,65.750,14
15.000,2019-09-17 15:00:00,25.263,29.595,67.000,15
19.000,2019-09-17 16:00:00,25.579,29.567,66.474,16
8.000,2019-09-17 18:00:00,33.700,27.917,74.000,18
7.000,2019-09-17 19:00:00,34.895,27.643,75.789,19
17.000,2019-09-17 20:00:00,36.316,27.722,77.632,20
23.000,2019-09-17 21:00:00,33.450,27.629,78.000,21
26.000,2019-09-17 22:00:00,30.450,27.517,79.350,22
22.000,2019-09-17 23:00:00,28.889,27.039,82.111,23
11.000,2019-09-18 00:00:00,28.050,26.881,83.150,0
11.000,2019-09-18 01:00:00,29.100,26.762,83.800,1
5.000,2019-09-18 02:00:00,45.684,25.786,85.947,2
14.000,2019-09-18 03:00:00,45.737,25.011,85.947,3
14.000,2019-09-18 04:00:00,41.200,24.691,83.000,4
21.000,2019-09-18 05:00:00,40.833,24.664,84.222,5
16.000,2019-09-18 06:00:00,42.500,25.460,84.050,6
18.000,2019-09-18 07:00:00,44.400,26.560,81.550,7
19.000,2019-09-18 08:00:00,45.667,27.517,76.444,8
30.000,2019-09-18 09:00:00,44.050,29.398,70.400,9
40.000,2019-09-18 10:00:00,40.842,30.939,66.105,10
36.000,2019-09-18 12:00:00,41.250,30.305,66.050,12
23.000,2019-09-18 20:00:00,35.850,27.141,81.650,20
21.000,2019-09-18 21:00:00,34.000,26.859,83.211,21
26.000,2019-09-18 22:00:00,30.316,26.925,80.526,22
21.000,2019-09-18 23:00:00,29.450,26.528,77.450,23
24.000,2019-09-19 08:00:00,36.895,26.109,75.105,8
23.000,2019-09-19 09:00:00,32.632,27.806,69.947,9
20.000,2019-09-19 10:00:00,34.800,29.512,66.700,10
28.000,2019-09-19 15:00:00,28.222,28.029,69.667,15
27.000,2019-09-19 16:00:00,22.850,27.386,72.050,16
24.000,2019-09-19 17:00:00,19.000,26.692,73.250,17
12.000,2019-09-20 00:00:00,18.950,23.179,73.400,0
8.000,2019-09-20 01:00:00,19.263,23.069,74.263,1
12.000,2019-09-20 02:00:00,22.100,22.804,75.950,2
15.000,2019-09-20 03:00:00,25.950,22.717,77.450,3
24.000,2019-09-20 04:00:00,27.556,22.261,79.167,4
30.000,2019-09-20 13:00:00,29.600,30.366,56.650,13
27.000,2019-09-20 14:00:00,29.900,29.719,56.700,14
30.000,2019-09-20 15:00:00,30.389,28.894,57.722,15
33.000,2019-09-20 16:00:00,29.800,27.876,60.150,16
30.000,2019-09-20 17:00:00,32.150,25.784,65.700,17
28.000,2019-09-20 18:00:00,30.474,24.287,71.105,18
20.000,2019-09-20 19:00:00,30.842,23.655,74.368,19
26.000,2019-09-20 20:00:00,28.350,23.273,76.550,20
14.000,2019-09-20 21:00:00,27.105,22.715,78.632,21
14.000,2019-09-20 22:00:00,24.400,22.372,77.450,22
6.000,2019-09-20 23:00:00,21.053,22.143,73.526,23
14.000,2019-09-21 00:00:00,16.800,22.867,64.700,0
10.000,2019-09-21 01:00:00,17.421,22.985,61.579,1
14.000,2019-09-21 02:00:00,17.842,22.787,61.842,2
8.000,2019-09-21 03:00:00,14.158,22.517,62.579,3
17.000,2019-09-21 04:00:00,13.800,22.429,63.450,4
8.000,2019-09-21 05:00:00,18.750,22.448,64.250,5
12.000,2019-09-21 06:00:00,24.579,22.524,65.316,6
6.000,2019-09-21 07:00:00,25.200,23.417,64.000,7
16.000,2019-09-21 08:00:00,24.158,24.813,60.421,8
13.000,2019-09-21 09:00:00,23.150,25.892,57.700,9
21.000,2019-09-21 10:00:00,23.000,27.042,52.895,10
18.000,2019-09-21 11:00:00,18.700,26.911,53.950,11
22.000,2019-09-21 12:00:00,19.211,26.977,53.895,12
16.000,2019-09-21 13:00:00,20.950,26.635,54.850,13
14.000,2019-09-21 14:00:00,26.650,26.266,58.250,14
11.000,2019-09-21 15:00:00,27.789,26.275,60.895,15
10.000,2019-09-21 16:00:00,25.000,25.609,64.316,16
16.000,2019-09-21 17:00:00,23.000,25.022,66.850,17
17.000,2019-09-21 18:00:00,23.100,24.961,66.850,18
15.000,2019-09-21 19:00:00,23.684,24.767,64.579,19
18.000,2019-09-21 20:00:00,22.500,24.035,66.350,20
18.000,2019-09-21 21:00:00,19.789,23.826,67.000,21
21.000,2019-09-21 22:00:00,20.150,23.730,68.600,22
9.000,2019-09-21 23:00:00,19.263,23.361,70.579,23
16.000,2019-09-22 00:00:00,19.700,23.022,72.200,0
13.000,2019-09-22 01:00:00,18.368,23.182,72.684,1
17.000,2019-09-22 02:00:00,15.950,23.597,72.150,2
2.000,2019-09-22 03:00:00,20.900,23.366,75.400,3
7.000,2019-09-22 04:00:00,24.684,23.123,77.105,4
8.000,2019-09-22 05:00:00,20.450,23.178,76.650,5
12.000,2019-09-22 06:00:00,22.579,23.596,74.316,6
13.000,2019-09-22 07:00:00,21.300,24.573,70.300,7
11.000,2019-09-22 08:00:00,27.000,26.563,63.316,8
15.000,2019-09-22 09:00:00,27.050,28.227,55.850,9
19.000,2019-09-22 10:00:00,26.158,28.896,53.895,10
18.000,2019-09-22 11:00:00,24.850,27.753,59.450,11
22.000,2019-09-22 12:00:00,24.947,28.073,61.158,12
18.000,2019-09-22 13:00:00,26.100,27.604,65.700,13
22.000,2019-09-22 14:00:00,30.053,27.772,67.579,14
19.000,2019-09-22 15:00:00,29.684,27.313,68.684,15
16.000,2019-09-22 16:00:00,30.800,27.066,67.000,16
16.000,2019-09-22 17:00:00,34.800,26.024,67.650,17
14.000,2019-09-22 18:00:00,34.368,25.247,69.211,18
17.000,2019-09-22 19:00:00,35.632,25.202,69.158,19
25.000,2019-09-22 20:00:00,40.300,24.997,69.150,20
28.000,2019-09-22 21:00:00,44.000,24.852,70.158,21
32.000,2019-09-22 22:00:00,44.895,24.584,70.684,22
31.000,2019-09-22 23:00:00,47.500,24.136,73.250,23
28.000,2019-09-23 00:00:00,50.667,23.567,75.389,0
31.000,2019-09-23 01:00:00,56.650,23.172,77.850,1
33.000,2019-09-23 02:00:00,59.278,22.887,78.556,2
36.000,2019-09-23 03:00:00,64.200,22.242,81.150,3
45.000,2019-09-23 04:00:00,60.737,22.273,79.789,4
43.000,2019-09-23 05:00:00,59.316,22.505,78.737,5
48.000,2019-09-23 06:00:00,59.684,22.518,79.316,6
42.000,2019-09-23 07:00:00,61.105,23.543,77.105,7
41.000,2019-09-23 08:00:00,58.895,25.879,70.474,8
40.000,2019-09-23 09:00:00,55.053,27.305,66.368,9
44.000,2019-09-23 10:00:00,53.200,29.049,62.800,10
49.000,2019-09-23 11:00:00,42.263,27.476,67.789,11
44.000,2019-09-23 13:00:00,45.053,27.549,65.105,13
41.000,2019-09-23 14:00:00,38.100,28.296,59.850,14
38.000,2019-09-23 15:00:00,36.053,28.133,58.368,15
30.000,2019-09-23 16:00:00,35.400,27.709,65.150,16
24.000,2019-09-23 17:00:00,38.947,26.425,71.263,17
28.000,2019-09-23 18:00:00,43.474,25.668,74.789,18
26.000,2019-09-23 19:00:00,45.368,25.273,77.474,19
25.000,2019-09-23 20:00:00,43.950,24.986,72.750,20
28.000,2019-09-23 21:00:00,47.556,24.338,74.278,21
35.000,2019-09-23 22:00:00,50.300,23.949,75.250,22
34.000,2019-09-23 23:00:00,53.111,23.504,77.222,23
25.000,2019-09-24 00:00:00,57.700,23.060,79.050,0
27.000,2019-09-24 01:00:00,62.278,22.712,80.778,1
