,7,10,13,16,19,22,25,28,31,34,37
covariance,229.25612061403513,98.35141490683232,91.94451051438199,190.3559165931163,150.27216895548565,128.51529057626954,144.33637360909944,151.9651274700901,172.7864854217854,73.8700625,-1.4219999999999997
correlation,0.9409099655575509,0.8522131608947211,0.8540394647714857,0.8808665358768235,0.8619022194867796,0.8049748425346903,0.8142547489932552,0.8363356277557428,0.7649703552981832,0.5387259836006568,-1.0
error_rate,78.78111494985052,97.19069233164784,90.56060039228336,97.39428958294789,94.66254071096823,87.77609837328906,82.90042047549908,73.95591417065393,71.27576631535145,50.10825156077066,33.88809523809524
R2,0.8853115632855112,0.7262672716021716,0.7293834073871662,0.775925854027636,0.7428754359562348,0.6479844971137493,0.6630107962580689,0.6994572822535927,0.5851796444850296,0.290225685406495,1.0
MSE,156.7354653157895,185.25005506926408,172.86278928634363,294.81652581769913,285.52808779943507,213.25400666089112,168.2446257546392,142.26343400000002,165.7043806216216,145.51339672727275,23.276642000000006
RMSE,12.519403552717257,13.610659611836015,13.147729434634089,17.170222066639067,16.897576388329632,14.603219051321908,12.9709146074839,11.927423611157609,12.87262135781293,12.062893381244516,4.824587236230681
MAE,11.087315789473683,11.209675324675326,10.980469897209986,13.965385840707967,14.167765536723165,12.071465346534655,10.455334020618556,10.282520231213873,10.381576576576578,9.60078787878788,4.511000000000001
