,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
covariance,2.5517484895207696,3.9797982836201418,3.9499914342300713,4.520885069229215,6.650533249090783,6.098819699994882,2.9195767318163224,3.7514697736474005,9.98604057971014,5.121062437562435,4.957885816692261,3.1528497983871033,-2.137454545454541,2.302333333333313,-26.10000000000005,-49.39999999999996
correlation,0.3007828108928029,0.33503948995845356,0.2766499222540893,0.26396391404463715,0.3562261651128571,0.3078226755086066,0.15209518543797773,0.19222534125784957,0.37316670119893447,0.17634389595845681,0.22954147109655093,0.11152984033037894,-0.1155325082779291,0.21765191470441544,-1.0,-1.0
error_rate,42.664191193708724,66.84647096092472,82.01723780115773,87.13295091403023,75.35734976238737,64.67831572849296,60.1579519376159,61.709970225270396,72.13979695703345,76.35690751281606,79.59719977666497,95.06421133542888,102.56292707488768,90.4956209867288,98.45676691729324,104.64457831325302
R2,0.09047029932857584,0.11225145983161966,0.07653517948319381,0.06967694791776474,0.12689708071101552,0.09475479955727632,0.02313294543341285,0.03695058182169669,0.13925338688369496,0.031097169641806994,0.05268928695316871,0.012438905284119835,0.013347760468989753,0.04737235597449813,1.0,1.0
MSE,13.056810212435233,38.11713537843551,123.18385751204819,248.9181324827426,353.4450953090151,438.10476249347255,578.1409200644257,805.1787994880384,1218.4143551565217,1649.9365635,2121.4562253809518,2964.1358372187506,3990.535831333334,3837.877821,5159.125,6284.050000000001
RMSE,3.613420846294441,6.173907626328362,11.098822347981258,15.777139553250539,18.800135513049238,20.930952259595657,24.044561132705784,28.375672670230013,34.90579257310342,40.6194111663377,46.05926861534985,54.44387786720147,63.17068807076059,61.95060791469282,71.82704922242038,79.27200010091836
MAE,2.522454231433506,5.274428470754053,10.164246987951808,14.870219682835822,17.80668577384054,19.946276762402086,23.074523809523804,27.516119617224884,33.89313913043478,39.4733717948718,45.507222222222225,53.33571875,62.72966666666665,61.5695,71.45,78.60000000000001
