,0,10,20,30,40,50,60,70,80,90,100,110,120
covariance,2.7253738689829894,4.265836990595611,3.6828400234307574,4.5883564665847105,6.7488939462220205,6.491314013095842,2.6589692449355433,3.6883672161172125,11.025001879699246,0.8961666666666659,-0.01820812807882742,5.12234065934066,-0.5345238095237885
correlation,0.3222527188852836,0.3425488446698036,0.27333403800918205,0.26402098328573753,0.3628710058033067,0.32354884996185546,0.1431487190667983,0.1827836390898014,0.38971412072786493,0.034404247453651504,-0.000859248370983517,0.15208416785091755,-0.025372882178197047
error_rate,40.60464663001026,64.11179841002924,81.14511758792659,85.90560385066487,74.65424147501909,65.37641304364125,59.46539426892188,60.358125738238144,71.1999274349691,75.52310105355566,79.11385557065826,90.77181153144667,98.51595009224188
R2,0.1038468148289578,0.11733971098461751,0.07471149633440534,0.06970707961516799,0.13167536685270337,0.1046838583116394,0.02049155577046514,0.03340985871891079,0.15187709589469284,0.001183652242852087,7.383077630376884e-07,0.023129594110906072,0.0006437831500286684
MSE,12.770068931596093,36.52926347520661,122.05949503662596,246.94035269433962,350.096955592437,443.9007186553525,569.3606663259669,781.633232247619,1194.757942,1657.431161153846,2118.067541103448,2806.199381000001,3776.654814857143
RMSE,3.57352332182065,6.043944364006556,11.04805390268467,15.71433589733717,18.710878001644843,21.068951531942744,23.86127964560926,27.95770434509277,34.56527074969904,40.71156053449494,46.0224677858918,52.9735724772268,61.45449385404734
MAE,2.48114006514658,5.11884435261708,10.135207547169811,14.795888679245284,17.69398529411765,20.122853785900784,22.870580110497237,27.068914285714285,33.446982456140354,39.63105128205128,45.408413793103435,51.766571428571424,60.96514285714286
