,0,10,20,30,40,50,60,70,80,90,100,110,120,130
covariance,2.3940950591491204,3.707652599487859,4.213240566280567,4.415459143829666,6.552177596716489,5.730662269489973,3.2126172077922073,3.9297758588498874,9.182138535995152,9.342570175438592,9.322101604278071,2.2307516339869347,-1.8160000000000227,-3.9500000000000024
correlation,0.281220327195687,0.32928302809704996,0.27983896960224885,0.2620268739858117,0.34977793899681997,0.29229632234546254,0.16140207449826788,0.207415176772807,0.35881856776452364,0.2887509257281145,0.4133445538065302,0.08827532899747771,-0.12484598694486895,-0.6030475783787818
error_rate,44.988750682883115,69.7113660142434,82.86673003047812,88.33312424167526,76.0495515096205,63.98021841334476,60.87018454007952,63.07481321698564,73.06346183216564,77.19071397207645,80.00946395237655,98.40274451630395,108.22869485059175,95.7581964033577
R2,0.07908487242804924,0.10842731259276288,0.07830984890804842,0.06865808269077663,0.12234460660886347,0.08543714005668258,0.026050629652344413,0.043021055555694764,0.128750764572584,0.0833770971088431,0.17085372016151953,0.0077925337096129395,0.015586520456238392,0.3636663817885127
MSE,13.380448349264705,39.780620229437226,124.27904733945945,250.85212378874542,356.74129904239913,432.30880633159273,587.1706128295455,828.9507664134616,1241.6628991206896,1642.4419658461536,2124.346573735294,3086.9753031666673,4289.9692544,4042.59
RMSE,3.6579295167163495,6.307187981140029,11.148051279908048,15.838311898328856,18.887596433702175,20.7920370895108,24.231603595914684,28.79150510851181,35.237237393426426,40.527052271860995,46.09063433860825,55.56055528130246,65.49785686875563,63.5813651945285
MAE,2.56908455882353,5.437421356421356,10.192532972972973,14.942904981549816,17.91763805584281,19.769699738903395,23.28426136363636,27.967624999999998,34.331603448275864,39.31569230769231,45.5915,54.55616666666666,65.2,63.166666666666664
