EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR,device_id
12.000,2019-09-03 02:00:00,32.667,26.096,90.556,2,08BEAC028770
12.000,2019-09-03 02:00:00,29.800,26.022,93.900,2,08BEAC028772
2.000,2019-09-03 04:00:00,46.200,25.999,90.000,4,08BEAC028770
2.000,2019-09-03 04:00:00,43.111,25.986,92.000,4,08BEAC028772
14.000,2019-09-03 05:00:00,45.889,25.831,91.444,5,08BEAC028770
14.000,2019-09-03 05:00:00,43.400,25.772,94.200,5,08BEAC028772
23.000,2019-09-03 06:00:00,46.800,26.685,88.700,6,08BEAC028770
23.000,2019-09-03 06:00:00,44.900,26.272,91.700,6,08BEAC028772
31.000,2019-09-03 07:00:00,30.800,29.308,75.500,7,08BEAC028770
31.000,2019-09-03 07:00:00,30.889,28.159,79.556,7,08BEAC028772
23.000,2019-09-03 08:00:00,16.200,31.577,66.300,8,08BEAC028770
23.000,2019-09-03 08:00:00,16.700,29.047,72.900,8,08BEAC028772
21.000,2019-09-03 09:00:00,19.556,32.410,62.556,9,08BEAC028770
21.000,2019-09-03 09:00:00,19.500,29.444,71.400,9,08BEAC028772
28.000,2019-09-03 10:00:00,24.000,30.916,65.700,10,08BEAC028770
28.000,2019-09-03 10:00:00,22.800,28.530,74.200,10,08BEAC028772
10.000,2019-09-03 11:00:00,15.500,30.505,67.000,11,08BEAC028770
10.000,2019-09-03 11:00:00,14.700,28.880,73.700,11,08BEAC028772
5.000,2019-09-03 12:00:00,18.000,30.383,68.700,12,08BEAC028770
5.000,2019-09-03 12:00:00,17.000,28.910,74.889,12,08BEAC028772
12.000,2019-09-03 13:00:00,20.889,30.104,69.889,13,08BEAC028770
12.000,2019-09-03 13:00:00,19.100,28.941,75.300,13,08BEAC028772
15.000,2019-09-03 14:00:00,19.100,29.708,71.200,14,08BEAC028770
15.000,2019-09-03 14:00:00,17.600,28.866,75.600,14,08BEAC028772
14.000,2019-09-03 15:00:00,18.600,29.394,72.800,15,08BEAC028770
14.000,2019-09-03 15:00:00,17.600,28.517,77.400,15,08BEAC028772
11.000,2019-09-03 16:00:00,25.800,27.422,83.700,16,08BEAC028770
11.000,2019-09-03 16:00:00,25.200,26.886,87.600,16,08BEAC028772
19.000,2019-09-03 17:00:00,29.200,27.110,84.200,17,08BEAC028770
19.000,2019-09-03 17:00:00,26.444,27.011,87.111,17,08BEAC028772
13.000,2019-09-03 18:00:00,38.889,25.623,89.889,18,08BEAC028770
13.000,2019-09-03 18:00:00,33.700,25.760,90.600,18,08BEAC028772
18.000,2019-09-03 19:00:00,48.400,25.122,90.800,19,08BEAC028770
18.000,2019-09-03 19:00:00,38.000,25.284,91.700,19,08BEAC028772
15.000,2019-09-03 20:00:00,45.111,25.720,89.333,20,08BEAC028770
15.000,2019-09-03 20:00:00,37.333,25.720,90.556,20,08BEAC028772
18.000,2019-09-03 21:00:00,39.400,26.060,85.400,21,08BEAC028770
18.000,2019-09-03 21:00:00,34.700,26.048,87.200,21,08BEAC028772
20.000,2019-09-03 22:00:00,41.300,26.161,85.500,22,08BEAC028770
20.000,2019-09-03 22:00:00,36.200,26.173,86.900,22,08BEAC028772
14.000,2019-09-03 23:00:00,36.444,26.151,86.667,23,08BEAC028770
14.000,2019-09-03 23:00:00,27.500,26.047,89.300,23,08BEAC028772
12.000,2019-09-04 00:00:00,17.778,26.204,87.111,0,08BEAC028770
12.000,2019-09-04 00:00:00,6.000,26.069,89.778,0,08BEAC028772
5.000,2019-09-04 01:00:00,23.700,26.371,86.200,1,08BEAC028770
5.000,2019-09-04 01:00:00,8.000,26.248,88.300,1,08BEAC028772
5.000,2019-09-04 02:00:00,25.000,26.410,85.500,2,08BEAC028770
5.000,2019-09-04 02:00:00,7.100,26.321,87.400,2,08BEAC028772
2.000,2019-09-04 04:00:00,31.222,25.609,87.333,4,08BEAC028770
2.000,2019-09-04 04:00:00,4.600,25.260,90.900,4,08BEAC028772
2.000,2019-09-04 05:00:00,14.500,23.622,96.300,5,08BEAC028770
2.000,2019-09-04 05:00:00,4.600,23.284,98.600,5,08BEAC028772
4.000,2019-09-04 08:00:00,28.333,23.261,100.000,8,08BEAC028770
4.000,2019-09-04 08:00:00,25.100,22.847,100.000,8,08BEAC028772
4.000,2019-09-04 15:00:00,44.000,24.887,94.222,15,08BEAC028770
4.000,2019-09-04 15:00:00,9.000,24.299,99.100,15,08BEAC028772
7.000,2019-09-04 17:00:00,8.000,25.435,90.500,17,08BEAC028770
7.000,2019-09-04 17:00:00,7.400,25.309,92.700,17,08BEAC028772
5.000,2019-09-04 18:00:00,8.600,25.122,92.600,18,08BEAC028770
5.000,2019-09-04 18:00:00,7.900,25.011,94.700,18,08BEAC028772
2.000,2019-09-04 19:00:00,19.222,25.470,91.333,19,08BEAC028770
2.000,2019-09-04 19:00:00,9.500,25.447,93.300,19,08BEAC028772
2.000,2019-09-04 20:00:00,34.500,25.037,91.400,20,08BEAC028770
2.000,2019-09-04 20:00:00,12.200,24.984,93.100,20,08BEAC028772
7.000,2019-09-04 22:00:00,30.200,24.798,91.000,22,08BEAC028770
7.000,2019-09-04 22:00:00,11.222,24.708,93.000,22,08BEAC028772
11.000,2019-09-04 23:00:00,12.700,24.584,92.100,23,08BEAC028770
11.000,2019-09-04 23:00:00,11.400,24.560,94.400,23,08BEAC028772
10.000,2019-09-05 00:00:00,10.200,24.500,92.000,0,08BEAC028770
10.000,2019-09-05 00:00:00,9.000,24.473,93.900,0,08BEAC028772
6.000,2019-09-05 01:00:00,11.000,24.569,92.444,1,08BEAC028770
6.000,2019-09-05 01:00:00,9.800,24.510,94.500,1,08BEAC028772
4.000,2019-09-05 02:00:00,12.400,24.936,92.300,2,08BEAC028770
4.000,2019-09-05 02:00:00,11.000,24.910,94.200,2,08BEAC028772
