EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR,device_id
6.000,2019-11-02 06:00:00,8.400,22.246,83.000,6,08BEAC028A4E
6.000,2019-11-02 06:00:00,7.400,23.136,71.700,6,08BEAC0286CE
9.000,2019-11-02 07:00:00,9.000,22.571,82.900,7,08BEAC028A4E
9.000,2019-11-02 07:00:00,7.700,23.698,70.900,7,08BEAC0286CE
9.000,2019-11-02 08:00:00,9.333,22.970,81.778,8,08BEAC028A4E
9.000,2019-11-02 08:00:00,7.889,24.261,69.778,8,08BEAC0286CE
6.000,2019-11-02 09:00:00,8.900,23.298,81.500,9,08BEAC028A4E
6.000,2019-11-02 09:00:00,7.600,24.697,68.900,9,08BEAC0286CE
7.000,2019-11-02 10:00:00,8.000,23.072,82.800,10,08BEAC028A4E
7.000,2019-11-02 10:00:00,7.100,24.709,69.000,10,08BEAC0286CE
9.000,2019-11-02 11:00:00,7.800,23.859,80.000,11,08BEAC028A4E
9.000,2019-11-02 11:00:00,6.800,25.897,65.900,11,08BEAC0286CE
6.000,2019-11-02 12:00:00,7.700,24.460,78.300,12,08BEAC028A4E
6.000,2019-11-02 12:00:00,6.600,26.986,62.500,12,08BEAC0286CE
11.000,2019-11-02 13:00:00,8.100,25.309,76.300,13,08BEAC028A4E
11.000,2019-11-02 13:00:00,6.600,28.541,59.700,13,08BEAC0286CE
9.000,2019-11-02 15:00:00,10.300,24.222,80.400,15,08BEAC028A4E
9.000,2019-11-02 15:00:00,9.000,26.164,65.222,15,08BEAC0286CE
11.000,2019-11-02 16:00:00,12.000,23.485,83.800,16,08BEAC028A4E
11.000,2019-11-02 16:00:00,10.300,24.884,68.800,16,08BEAC0286CE
10.000,2019-11-02 17:00:00,11.100,22.860,87.300,17,08BEAC028A4E
10.000,2019-11-02 17:00:00,9.900,23.848,73.000,17,08BEAC0286CE
8.000,2019-11-02 18:00:00,12.100,22.361,89.600,18,08BEAC028A4E
8.000,2019-11-02 18:00:00,11.600,23.310,75.500,18,08BEAC0286CE
12.000,2019-11-02 19:00:00,15.000,22.423,89.000,19,08BEAC028A4E
12.000,2019-11-02 19:00:00,14.300,23.310,75.900,19,08BEAC0286CE
14.000,2019-11-02 20:00:00,15.778,22.413,88.667,20,08BEAC028A4E
14.000,2019-11-02 20:00:00,15.600,23.322,75.600,20,08BEAC0286CE
15.000,2019-11-02 21:00:00,18.600,22.433,88.500,21,08BEAC028A4E
15.000,2019-11-02 21:00:00,17.667,23.372,75.222,21,08BEAC0286CE
17.000,2019-11-02 22:00:00,21.200,22.411,88.400,22,08BEAC028A4E
17.000,2019-11-02 22:00:00,20.200,23.286,76.000,22,08BEAC0286CE
19.000,2019-11-02 23:00:00,20.200,22.110,90.900,23,08BEAC028A4E
19.000,2019-11-02 23:00:00,19.900,23.049,77.100,23,08BEAC0286CE
13.000,2019-11-03 00:00:00,21.300,22.010,92.600,0,08BEAC028A4E
13.000,2019-11-03 00:00:00,21.100,22.948,78.600,0,08BEAC0286CE
17.000,2019-11-03 01:00:00,22.778,21.970,94.667,1,08BEAC028A4E
17.000,2019-11-03 01:00:00,24.500,22.922,79.900,1,08BEAC0286CE
12.000,2019-11-03 02:00:00,26.200,22.171,94.300,2,08BEAC028A4E
12.000,2019-11-03 02:00:00,26.556,23.178,79.889,2,08BEAC0286CE
19.000,2019-11-03 03:00:00,27.400,22.347,94.300,3,08BEAC028A4E
19.000,2019-11-03 03:00:00,26.900,23.272,80.000,3,08BEAC0286CE
17.000,2019-11-03 04:00:00,26.900,22.146,95.800,4,08BEAC028A4E
17.000,2019-11-03 04:00:00,27.500,23.109,80.700,4,08BEAC0286CE
19.000,2019-11-03 05:00:00,29.000,22.330,95.889,5,08BEAC028A4E
19.000,2019-11-03 05:00:00,28.900,23.310,81.000,5,08BEAC0286CE
20.000,2019-11-03 06:00:00,29.200,22.311,97.000,6,08BEAC028A4E
20.000,2019-11-03 06:00:00,30.000,23.330,81.222,6,08BEAC0286CE
22.000,2019-11-03 07:00:00,29.900,22.710,95.700,7,08BEAC028A4E
22.000,2019-11-03 07:00:00,30.300,23.761,80.400,7,08BEAC0286CE
21.000,2019-11-03 08:00:00,30.500,22.748,94.800,8,08BEAC028A4E
21.000,2019-11-03 08:00:00,30.900,23.873,79.400,8,08BEAC0286CE
22.000,2019-11-03 09:00:00,28.111,22.693,93.444,9,08BEAC028A4E
22.000,2019-11-03 09:00:00,28.100,23.798,78.600,9,08BEAC0286CE
20.000,2019-11-03 10:00:00,30.900,22.572,94.800,10,08BEAC028A4E
20.000,2019-11-03 10:00:00,30.556,23.511,79.333,10,08BEAC0286CE
17.000,2019-11-03 11:00:00,34.000,23.334,88.500,11,08BEAC028A4E
17.000,2019-11-03 11:00:00,33.600,24.384,75.900,11,08BEAC0286CE
26.000,2019-11-03 12:00:00,35.889,23.483,87.000,12,08BEAC028A4E
26.000,2019-11-03 12:00:00,36.900,24.798,73.700,12,08BEAC0286CE
28.000,2019-11-03 13:00:00,38.300,23.185,88.400,13,08BEAC028A4E
28.000,2019-11-03 13:00:00,40.222,24.372,73.889,13,08BEAC0286CE
29.000,2019-11-03 14:00:00,38.800,23.371,87.300,14,08BEAC028A4E
29.000,2019-11-03 14:00:00,39.900,24.848,72.600,14,08BEAC0286CE
28.000,2019-11-03 15:00:00,41.222,23.859,85.778,15,08BEAC028A4E
28.000,2019-11-03 15:00:00,41.800,25.422,71.100,15,08BEAC0286CE
29.000,2019-11-03 16:00:00,41.600,23.485,86.500,16,08BEAC028A4E
29.000,2019-11-03 16:00:00,42.667,24.748,71.778,16,08BEAC0286CE
26.000,2019-11-03 17:00:00,41.700,22.836,89.000,17,08BEAC028A4E
26.000,2019-11-03 17:00:00,43.300,23.875,74.400,17,08BEAC0286CE
31.000,2019-11-03 18:00:00,42.222,22.486,87.889,18,08BEAC028A4E
31.000,2019-11-03 18:00:00,42.600,23.410,74.700,18,08BEAC0286CE
31.000,2019-11-03 19:00:00,40.000,21.860,88.000,19,08BEAC028A4E
31.000,2019-11-03 19:00:00,40.667,22.831,74.333,19,08BEAC0286CE
31.000,2019-11-03 20:00:00,40.400,21.749,87.200,20,08BEAC028A4E
31.000,2019-11-03 20:00:00,41.000,22.621,74.000,20,08BEAC0286CE
36.000,2019-11-03 21:00:00,41.111,21.637,88.222,21,08BEAC028A4E
36.000,2019-11-03 21:00:00,42.100,22.559,74.600,21,08BEAC0286CE
29.000,2019-11-03 22:00:00,40.500,21.499,89.300,22,08BEAC028A4E
29.000,2019-11-03 22:00:00,41.111,22.442,74.778,22,08BEAC0286CE
34.000,2019-11-03 23:00:00,35.800,21.597,86.200,23,08BEAC028A4E
34.000,2019-11-03 23:00:00,37.200,22.520,73.100,23,08BEAC0286CE
27.000,2019-11-04 00:00:00,33.667,21.650,84.111,0,08BEAC028A4E
27.000,2019-11-04 00:00:00,34.600,22.548,71.300,0,08BEAC0286CE
35.000,2019-11-04 01:00:00,32.900,21.335,85.800,1,08BEAC028A4E
35.000,2019-11-04 01:00:00,34.333,22.370,72.000,1,08BEAC0286CE
21.000,2019-11-04 03:00:00,28.556,21.692,79.222,3,08BEAC028A4E
21.000,2019-11-04 03:00:00,28.800,22.585,67.700,3,08BEAC0286CE
23.000,2019-11-04 04:00:00,25.700,21.635,77.100,4,08BEAC028A4E
23.000,2019-11-04 04:00:00,26.700,22.633,65.600,4,08BEAC0286CE
22.000,2019-11-04 05:00:00,27.900,21.698,79.000,5,08BEAC028A4E
22.000,2019-11-04 05:00:00,28.778,22.580,66.778,5,08BEAC0286CE
26.000,2019-11-04 06:00:00,28.100,21.661,81.200,6,08BEAC028A4E
26.000,2019-11-04 06:00:00,28.900,22.596,67.800,6,08BEAC0286CE
19.000,2019-11-04 07:00:00,26.111,21.678,81.667,7,08BEAC028A4E
19.000,2019-11-04 07:00:00,26.700,22.599,68.400,7,08BEAC0286CE
20.000,2019-11-04 08:00:00,25.300,21.899,79.600,8,08BEAC028A4E
20.000,2019-11-04 08:00:00,25.200,22.835,67.300,8,08BEAC0286CE
16.000,2019-11-04 09:00:00,26.400,21.871,81.600,9,08BEAC028A4E
16.000,2019-11-04 09:00:00,26.444,22.776,68.778,9,08BEAC0286CE
18.000,2019-11-04 10:00:00,21.800,21.573,80.700,10,08BEAC028A4E
18.000,2019-11-04 10:00:00,20.700,22.659,67.800,10,08BEAC0286CE
18.000,2019-11-04 11:00:00,17.444,21.371,79.111,11,08BEAC028A4E
18.000,2019-11-04 11:00:00,17.400,22.422,66.900,11,08BEAC0286CE
15.000,2019-11-04 12:00:00,19.700,21.509,80.900,12,08BEAC028A4E
15.000,2019-11-04 12:00:00,18.600,22.385,67.900,12,08BEAC0286CE
16.000,2019-11-04 13:00:00,22.800,21.386,82.900,13,08BEAC028A4E
16.000,2019-11-04 13:00:00,22.100,22.298,69.700,13,08BEAC0286CE
18.000,2019-11-04 14:00:00,22.400,21.299,77.700,14,08BEAC028A4E
18.000,2019-11-04 14:00:00,23.333,22.331,66.000,14,08BEAC0286CE
18.000,2019-11-04 15:00:00,28.800,21.184,83.600,15,08BEAC028A4E
18.000,2019-11-04 15:00:00,28.400,22.035,69.400,15,08BEAC0286CE
17.000,2019-11-04 16:00:00,29.444,20.692,87.000,16,08BEAC028A4E
17.000,2019-11-04 16:00:00,29.900,21.486,72.200,16,08BEAC0286CE
20.000,2019-11-04 17:00:00,32.200,20.622,90.200,17,08BEAC028A4E
20.000,2019-11-04 17:00:00,31.444,21.387,74.333,17,08BEAC0286CE
20.000,2019-11-04 18:00:00,32.600,20.298,93.200,18,08BEAC028A4E
20.000,2019-11-04 18:00:00,32.000,21.061,77.100,18,08BEAC0286CE
20.000,2019-11-04 19:00:00,26.889,20.582,89.778,19,08BEAC028A4E
20.000,2019-11-04 19:00:00,26.300,21.334,75.900,19,08BEAC0286CE
17.000,2019-11-04 20:00:00,24.800,20.436,91.000,20,08BEAC028A4E
17.000,2019-11-04 20:00:00,24.100,21.097,76.200,20,08BEAC0286CE
14.000,2019-11-04 21:00:00,28.000,19.423,99.800,21,08BEAC028A4E
14.000,2019-11-04 21:00:00,26.111,20.108,81.333,21,08BEAC0286CE
14.000,2019-11-04 22:00:00,29.700,19.648,99.500,22,08BEAC028A4E
14.000,2019-11-04 22:00:00,28.500,20.386,82.100,22,08BEAC0286CE
13.000,2019-11-04 23:00:00,27.333,19.928,98.222,23,08BEAC028A4E
13.000,2019-11-04 23:00:00,27.100,20.697,81.600,23,08BEAC0286CE
11.000,2019-11-05 00:00:00,28.700,19.885,98.900,0,08BEAC028A4E
11.000,2019-11-05 00:00:00,28.300,20.661,81.600,0,08BEAC0286CE
15.000,2019-11-05 01:00:00,30.700,19.947,99.400,1,08BEAC028A4E
15.000,2019-11-05 01:00:00,30.000,20.706,82.111,1,08BEAC0286CE
11.000,2019-11-05 02:00:00,31.800,19.373,100.000,2,08BEAC028A4E
11.000,2019-11-05 02:00:00,31.300,20.145,84.600,2,08BEAC0286CE
17.000,2019-11-05 03:00:00,29.222,19.524,97.000,3,08BEAC028A4E
17.000,2019-11-05 03:00:00,29.600,20.347,81.600,3,08BEAC0286CE
17.000,2019-11-05 04:00:00,26.000,20.122,92.400,4,08BEAC028A4E
17.000,2019-11-05 04:00:00,25.111,20.858,78.778,4,08BEAC0286CE
17.000,2019-11-05 05:00:00,24.400,20.484,90.400,5,08BEAC028A4E
17.000,2019-11-05 05:00:00,24.100,21.285,76.800,5,08BEAC0286CE
14.000,2019-11-05 06:00:00,29.111,19.859,94.556,6,08BEAC028A4E
14.000,2019-11-05 06:00:00,29.100,20.823,78.200,6,08BEAC0286CE
15.000,2019-11-05 07:00:00,32.100,19.497,97.700,7,08BEAC028A4E
15.000,2019-11-05 07:00:00,32.700,20.448,79.900,7,08BEAC0286CE
16.000,2019-11-05 08:00:00,34.000,20.197,93.400,8,08BEAC028A4E
16.000,2019-11-05 08:00:00,33.778,21.149,78.444,8,08BEAC0286CE
21.000,2019-11-05 09:00:00,34.600,19.609,95.700,9,08BEAC028A4E
21.000,2019-11-05 09:00:00,34.700,20.836,78.600,9,08BEAC0286CE
18.000,2019-11-05 10:00:00,34.556,19.581,95.222,10,08BEAC028A4E
18.000,2019-11-05 10:00:00,34.700,20.637,78.900,10,08BEAC0286CE
19.000,2019-11-05 11:00:00,33.800,20.160,92.600,11,08BEAC028A4E
19.000,2019-11-05 11:00:00,33.444,21.233,77.111,11,08BEAC0286CE
20.000,2019-11-05 12:00:00,31.100,20.871,86.300,12,08BEAC028A4E
20.000,2019-11-05 12:00:00,31.600,21.859,74.000,12,08BEAC0286CE
19.000,2019-11-05 13:00:00,29.444,21.163,83.000,13,08BEAC028A4E
19.000,2019-11-05 13:00:00,29.900,22.147,70.700,13,08BEAC0286CE
22.000,2019-11-05 14:00:00,29.200,21.698,79.300,14,08BEAC028A4E
22.000,2019-11-05 14:00:00,28.900,22.810,67.600,14,08BEAC0286CE
21.000,2019-11-05 15:00:00,28.600,21.611,77.900,15,08BEAC028A4E
21.000,2019-11-05 15:00:00,28.889,22.719,65.778,15,08BEAC0286CE
16.000,2019-11-05 16:00:00,29.600,21.311,79.500,16,08BEAC028A4E
16.000,2019-11-05 16:00:00,29.500,22.360,66.500,16,08BEAC0286CE
20.000,2019-11-05 17:00:00,30.000,21.220,78.333,17,08BEAC028A4E
20.000,2019-11-05 17:00:00,30.100,22.098,66.500,17,08BEAC0286CE
22.000,2019-11-05 18:00:00,31.200,21.034,78.500,18,08BEAC028A4E
22.000,2019-11-05 18:00:00,31.400,21.896,66.500,18,08BEAC0286CE
20.000,2019-11-05 19:00:00,31.800,20.909,78.200,19,08BEAC028A4E
20.000,2019-11-05 19:00:00,31.889,21.830,66.000,19,08BEAC0286CE
20.000,2019-11-05 20:00:00,31.889,20.913,78.889,20,08BEAC028A4E
20.000,2019-11-05 20:00:00,32.300,21.786,66.300,20,08BEAC0286CE
25.000,2019-11-05 21:00:00,31.900,21.085,77.800,21,08BEAC028A4E
25.000,2019-11-05 21:00:00,31.800,21.834,65.900,21,08BEAC0286CE
20.000,2019-11-05 22:00:00,30.900,20.922,77.800,22,08BEAC028A4E
20.000,2019-11-05 22:00:00,31.000,21.721,66.000,22,08BEAC0286CE
21.000,2019-11-05 23:00:00,29.500,20.873,77.300,23,08BEAC028A4E
21.000,2019-11-05 23:00:00,30.000,21.685,65.300,23,08BEAC0286CE
19.000,2019-11-06 00:00:00,28.778,20.679,77.556,0,08BEAC028A4E
19.000,2019-11-06 00:00:00,28.900,21.585,65.100,0,08BEAC0286CE
21.000,2019-11-06 01:00:00,29.100,20.709,77.600,1,08BEAC028A4E
21.000,2019-11-06 01:00:00,29.000,21.572,65.300,1,08BEAC0286CE
14.000,2019-11-06 02:00:00,27.900,20.699,76.800,2,08BEAC028A4E
14.000,2019-11-06 02:00:00,27.889,21.540,65.000,2,08BEAC0286CE
18.000,2019-11-06 03:00:00,27.500,20.748,77.100,3,08BEAC028A4E
18.000,2019-11-06 03:00:00,27.400,21.561,64.900,3,08BEAC0286CE
16.000,2019-11-06 04:00:00,26.556,20.970,77.111,4,08BEAC028A4E
16.000,2019-11-06 04:00:00,25.900,21.698,64.900,4,08BEAC0286CE
13.000,2019-11-06 05:00:00,26.100,20.823,77.900,5,08BEAC028A4E
13.000,2019-11-06 05:00:00,25.500,21.698,65.000,5,08BEAC0286CE
16.000,2019-11-06 06:00:00,26.200,21.022,77.400,6,08BEAC028A4E
16.000,2019-11-06 06:00:00,25.333,21.803,65.000,6,08BEAC0286CE
14.000,2019-11-06 07:00:00,26.600,21.348,76.600,7,08BEAC028A4E
14.000,2019-11-06 07:00:00,26.000,22.259,64.200,7,08BEAC0286CE
15.000,2019-11-06 08:00:00,27.222,22.483,74.000,8,08BEAC028A4E
15.000,2019-11-06 08:00:00,26.600,23.873,61.800,8,08BEAC0286CE
14.000,2019-11-06 09:00:00,23.100,22.786,70.900,9,08BEAC028A4E
14.000,2019-11-06 09:00:00,24.100,24.773,57.400,9,08BEAC0286CE
17.000,2019-11-06 10:00:00,23.000,22.985,71.300,10,08BEAC028A4E
17.000,2019-11-06 10:00:00,24.333,25.054,57.111,10,08BEAC0286CE
14.000,2019-11-06 11:00:00,20.500,23.261,71.100,11,08BEAC028A4E
14.000,2019-11-06 11:00:00,22.000,25.599,56.200,11,08BEAC0286CE
11.000,2019-11-06 12:00:00,20.000,23.149,72.556,12,08BEAC028A4E
11.000,2019-11-06 12:00:00,21.800,25.460,56.800,12,08BEAC0286CE
13.000,2019-11-06 14:00:00,18.400,22.760,75.700,14,08BEAC028A4E
13.000,2019-11-06 14:00:00,19.700,24.647,59.200,14,08BEAC0286CE
17.000,2019-11-06 15:00:00,17.100,22.684,75.900,15,08BEAC028A4E
17.000,2019-11-06 15:00:00,17.333,24.387,59.889,15,08BEAC0286CE
16.000,2019-11-06 16:00:00,16.800,21.959,77.900,16,08BEAC028A4E
16.000,2019-11-06 16:00:00,17.300,23.522,61.700,16,08BEAC0286CE
12.000,2019-11-06 17:00:00,18.889,21.636,79.111,17,08BEAC028A4E
12.000,2019-11-06 17:00:00,19.100,22.610,64.900,17,08BEAC0286CE
11.000,2019-11-06 18:00:00,19.300,21.486,79.600,18,08BEAC028A4E
11.000,2019-11-06 18:00:00,20.000,22.370,65.600,18,08BEAC0286CE
15.000,2019-11-06 19:00:00,20.000,21.522,79.900,19,08BEAC028A4E
15.000,2019-11-06 19:00:00,19.700,22.361,66.000,19,08BEAC0286CE
13.000,2019-11-06 20:00:00,20.000,21.460,80.000,20,08BEAC028A4E
13.000,2019-11-06 20:00:00,20.667,22.371,66.000,20,08BEAC0286CE
12.000,2019-11-06 21:00:00,19.444,21.664,78.778,21,08BEAC028A4E
12.000,2019-11-06 21:00:00,19.700,22.485,66.100,21,08BEAC0286CE
12.000,2019-11-06 22:00:00,21.400,21.737,78.200,22,08BEAC028A4E
12.000,2019-11-06 22:00:00,21.000,22.549,65.600,22,08BEAC0286CE
14.000,2019-11-06 23:00:00,16.900,21.322,79.000,23,08BEAC028A4E
14.000,2019-11-06 23:00:00,16.444,22.219,65.889,23,08BEAC0286CE
11.000,2019-11-07 00:00:00,16.100,21.486,78.600,0,08BEAC028A4E
11.000,2019-11-07 00:00:00,15.100,22.297,66.000,0,08BEAC0286CE
11.000,2019-11-07 01:00:00,14.900,21.011,80.300,1,08BEAC028A4E
11.000,2019-11-07 01:00:00,15.000,21.830,66.667,1,08BEAC0286CE
11.000,2019-11-07 02:00:00,14.889,21.011,80.889,2,08BEAC028A4E
11.000,2019-11-07 02:00:00,14.300,21.696,67.700,2,08BEAC0286CE
10.000,2019-11-07 03:00:00,14.300,20.809,82.100,3,08BEAC028A4E
10.000,2019-11-07 03:00:00,14.100,21.662,68.300,3,08BEAC0286CE
9.000,2019-11-07 04:00:00,14.100,20.910,83.600,4,08BEAC028A4E
9.000,2019-11-07 04:00:00,13.400,21.661,69.400,4,08BEAC0286CE
9.000,2019-11-07 05:00:00,13.400,20.948,85.200,5,08BEAC028A4E
9.000,2019-11-07 05:00:00,13.000,21.796,70.600,5,08BEAC0286CE
8.000,2019-11-07 06:00:00,13.667,21.303,86.000,6,08BEAC028A4E
8.000,2019-11-07 06:00:00,12.778,22.149,70.778,6,08BEAC0286CE
7.000,2019-11-07 07:00:00,14.000,22.303,82.778,7,08BEAC028A4E
7.000,2019-11-07 07:00:00,13.400,23.547,68.800,7,08BEAC0286CE
11.000,2019-11-07 08:00:00,15.100,24.310,75.700,8,08BEAC028A4E
11.000,2019-11-07 08:00:00,14.400,26.023,62.500,8,08BEAC0286CE
11.000,2019-11-07 09:00:00,16.800,24.285,72.900,9,08BEAC028A4E
11.000,2019-11-07 09:00:00,16.300,26.548,58.100,9,08BEAC0286CE
11.000,2019-11-07 10:00:00,18.900,24.633,72.600,10,08BEAC028A4E
11.000,2019-11-07 10:00:00,20.000,27.068,57.000,10,08BEAC0286CE
10.000,2019-11-07 11:00:00,21.100,24.710,73.500,11,08BEAC028A4E
10.000,2019-11-07 11:00:00,21.900,27.273,56.900,11,08BEAC0286CE
16.000,2019-11-07 12:00:00,17.111,24.401,72.667,12,08BEAC028A4E
16.000,2019-11-07 12:00:00,18.444,27.109,56.000,12,08BEAC0286CE
11.000,2019-11-07 13:00:00,14.600,23.573,73.400,13,08BEAC028A4E
11.000,2019-11-07 13:00:00,16.700,25.848,56.700,13,08BEAC0286CE
9.000,2019-11-07 14:00:00,14.800,23.685,73.400,14,08BEAC028A4E
9.000,2019-11-07 14:00:00,15.800,25.722,57.500,14,08BEAC0286CE
12.000,2019-11-07 15:00:00,14.700,23.147,73.800,15,08BEAC028A4E
12.000,2019-11-07 15:00:00,15.300,24.960,58.400,15,08BEAC0286CE
10.000,2019-11-07 16:00:00,14.400,22.372,77.400,16,08BEAC028A4E
10.000,2019-11-07 16:00:00,15.000,23.609,62.400,16,08BEAC0286CE
13.000,2019-11-07 17:00:00,17.000,21.706,79.556,17,08BEAC028A4E
13.000,2019-11-07 17:00:00,17.667,22.734,65.333,17,08BEAC0286CE
12.000,2019-11-07 18:00:00,20.300,21.273,81.200,18,08BEAC028A4E
12.000,2019-11-07 18:00:00,22.200,22.285,66.600,18,08BEAC0286CE
13.000,2019-11-07 19:00:00,19.100,21.110,80.300,19,08BEAC028A4E
13.000,2019-11-07 19:00:00,21.900,22.221,66.100,19,08BEAC0286CE
14.000,2019-11-07 20:00:00,16.700,21.247,78.000,20,08BEAC028A4E
14.000,2019-11-07 20:00:00,17.900,22.237,64.700,20,08BEAC0286CE
12.000,2019-11-07 21:00:00,15.800,21.224,76.400,21,08BEAC028A4E
12.000,2019-11-07 21:00:00,16.400,22.248,63.700,21,08BEAC0286CE
12.000,2019-11-07 22:00:00,17.222,21.052,78.333,22,08BEAC028A4E
12.000,2019-11-07 22:00:00,17.000,22.012,64.556,22,08BEAC0286CE
10.000,2019-11-08 00:00:00,18.600,20.598,82.700,0,08BEAC028A4E
10.000,2019-11-08 00:00:00,19.200,21.571,68.000,0,08BEAC0286CE
13.000,2019-11-08 01:00:00,16.800,20.185,84.500,1,08BEAC028A4E
13.000,2019-11-08 01:00:00,17.400,21.147,69.300,1,08BEAC0286CE
11.000,2019-11-08 02:00:00,19.222,20.317,86.333,2,08BEAC028A4E
11.000,2019-11-08 02:00:00,18.667,21.192,71.000,2,08BEAC0286CE
12.000,2019-11-08 03:00:00,19.700,20.598,84.000,3,08BEAC028A4E
12.000,2019-11-08 03:00:00,19.000,21.460,69.900,3,08BEAC0286CE
13.000,2019-11-08 04:00:00,19.500,19.873,88.000,4,08BEAC028A4E
13.000,2019-11-08 04:00:00,20.400,20.884,71.500,4,08BEAC0286CE
14.000,2019-11-08 05:00:00,23.800,18.873,96.500,5,08BEAC028A4E
14.000,2019-11-08 05:00:00,23.400,19.761,77.000,5,08BEAC0286CE
11.000,2019-11-08 06:00:00,22.000,19.336,91.100,6,08BEAC028A4E
11.000,2019-11-08 06:00:00,22.100,20.198,75.300,6,08BEAC0286CE
11.000,2019-11-08 07:00:00,20.778,19.733,86.444,7,08BEAC028A4E
11.000,2019-11-08 07:00:00,21.556,20.789,72.111,7,08BEAC0286CE
16.000,2019-11-08 08:00:00,19.900,21.622,78.100,8,08BEAC028A4E
16.000,2019-11-08 08:00:00,19.100,23.072,65.800,8,08BEAC0286CE
11.000,2019-11-08 09:00:00,16.000,22.085,72.400,9,08BEAC028A4E
11.000,2019-11-08 09:00:00,16.200,23.748,60.500,9,08BEAC0286CE
11.000,2019-11-08 10:00:00,13.500,22.523,66.800,10,08BEAC028A4E
11.000,2019-11-08 10:00:00,14.200,24.635,54.600,10,08BEAC0286CE
7.000,2019-11-08 12:00:00,13.778,22.650,61.444,12,08BEAC028A4E
7.000,2019-11-08 12:00:00,15.000,25.414,47.667,12,08BEAC0286CE
7.000,2019-11-08 13:00:00,20.900,22.435,65.600,13,08BEAC028A4E
7.000,2019-11-08 13:00:00,22.600,24.648,51.000,13,08BEAC0286CE
11.000,2019-11-08 14:00:00,23.667,21.540,72.667,14,08BEAC028A4E
11.000,2019-11-08 14:00:00,28.333,23.000,57.667,14,08BEAC0286CE
18.000,2019-11-08 16:00:00,27.111,20.748,80.778,16,08BEAC028A4E
18.000,2019-11-08 16:00:00,30.333,21.900,65.333,16,08BEAC0286CE
16.000,2019-11-08 17:00:00,27.200,20.561,83.400,17,08BEAC028A4E
16.000,2019-11-08 17:00:00,28.700,21.548,67.500,17,08BEAC0286CE
18.000,2019-11-08 18:00:00,24.100,20.185,82.500,18,08BEAC028A4E
18.000,2019-11-08 18:00:00,27.200,21.148,68.200,18,08BEAC0286CE
16.000,2019-11-08 19:00:00,25.222,20.233,82.000,19,08BEAC028A4E
16.000,2019-11-08 19:00:00,27.600,21.235,67.700,19,08BEAC0286CE
17.000,2019-11-08 20:00:00,24.300,20.260,80.700,20,08BEAC028A4E
17.000,2019-11-08 20:00:00,26.111,21.192,66.889,20,08BEAC0286CE
14.000,2019-11-08 21:00:00,23.500,20.059,80.400,21,08BEAC028A4E
14.000,2019-11-08 21:00:00,25.400,21.011,66.500,21,08BEAC0286CE
14.000,2019-11-08 22:00:00,18.700,19.747,82.000,22,08BEAC028A4E
14.000,2019-11-08 22:00:00,20.100,20.798,67.500,22,08BEAC0286CE
11.000,2019-11-08 23:00:00,15.600,19.498,83.100,23,08BEAC028A4E
11.000,2019-11-08 23:00:00,16.500,20.535,68.400,23,08BEAC0286CE
10.000,2019-11-09 00:00:00,13.000,19.233,82.667,0,08BEAC028A4E
10.000,2019-11-09 00:00:00,12.800,20.210,68.200,0,08BEAC0286CE
13.000,2019-11-09 01:00:00,11.500,18.885,82.300,1,08BEAC028A4E
13.000,2019-11-09 01:00:00,11.875,19.796,68.000,1,08BEAC0286CE
10.000,2019-11-09 02:00:00,9.500,18.735,78.500,2,08BEAC028A4E
10.000,2019-11-09 02:00:00,9.900,19.596,66.200,2,08BEAC0286CE
9.000,2019-11-09 03:00:00,8.800,18.662,77.100,3,08BEAC028A4E
9.000,2019-11-09 03:00:00,9.200,19.484,64.600,3,08BEAC0286CE
8.000,2019-11-09 04:00:00,7.800,18.247,75.800,4,08BEAC028A4E
8.000,2019-11-09 04:00:00,7.900,19.109,63.800,4,08BEAC0286CE
8.000,2019-11-09 05:00:00,8.667,18.610,74.000,5,08BEAC028A4E
8.000,2019-11-09 05:00:00,8.000,19.247,62.900,5,08BEAC0286CE
8.000,2019-11-09 06:00:00,9.667,18.721,74.333,6,08BEAC028A4E
8.000,2019-11-09 06:00:00,9.000,19.457,63.000,6,08BEAC0286CE
6.000,2019-11-09 07:00:00,10.600,19.461,72.900,7,08BEAC028A4E
6.000,2019-11-09 07:00:00,10.000,20.348,61.900,7,08BEAC0286CE
9.000,2019-11-09 08:00:00,9.700,20.046,69.400,8,08BEAC028A4E
9.000,2019-11-09 08:00:00,9.600,21.472,58.100,8,08BEAC0286CE
9.000,2019-11-09 09:00:00,8.100,21.010,65.000,9,08BEAC028A4E
9.000,2019-11-09 09:00:00,7.778,23.024,53.111,9,08BEAC0286CE
8.000,2019-11-09 10:00:00,7.800,20.997,64.700,10,08BEAC028A4E
8.000,2019-11-09 10:00:00,7.700,23.109,51.900,10,08BEAC0286CE
7.000,2019-11-09 11:00:00,6.444,20.706,65.333,11,08BEAC028A4E
7.000,2019-11-09 11:00:00,6.500,23.210,50.900,11,08BEAC0286CE
9.000,2019-11-09 12:00:00,6.100,20.696,66.700,12,08BEAC028A4E
9.000,2019-11-09 12:00:00,6.111,23.234,51.222,12,08BEAC0286CE
12.000,2019-11-09 13:00:00,6.222,20.761,68.333,13,08BEAC028A4E
12.000,2019-11-09 13:00:00,6.000,23.348,52.000,13,08BEAC0286CE
