,0,10,20,30,40,50,60,70,80
covariance,3.140899704980679,3.477270296569324,3.6851972393285375,5.522118999794113,6.337245806162895,6.529134328358207,7.353707386363643,13.501995833333332,-22.572800000000026
correlation,0.38843276873880456,0.29831142468163896,0.2582477550498267,0.2977171993040628,0.2888612380366507,0.2525222844543555,0.2557854034524649,0.34706812443409096,-0.640757324387409
error_rate,45.66068716796727,65.25747704604312,87.73731650959058,93.83855894191765,68.16504705201078,61.00660477672327,51.74186713712495,87.32945396990073,94.97002083484466
R2,0.1508800158300938,0.08898970609558912,0.06669190298827528,0.08863553076145486,0.08344081484006655,0.06376750414604651,0.06542617261934025,0.1204562829981976,0.41056994875611097
MSE,11.017820003851092,35.79469148208723,127.387104509992,251.34883950391938,294.0065401843434,397.9919704074074,491.10942987878786,920.1920278124999,1497.6946296666665
RMSE,3.3193101698773333,5.982866493754247,11.286589587204453,15.853984972363238,17.14661891407001,19.949736098690813,22.160988919242477,30.334667095791573,38.700059814768586
MAE,2.63891784338896,5.051753115264797,10.355395683453239,14.82401679731243,15.676709595959595,18.119933333333332,19.96393939393939,28.0639375,36.26666666666667
